@RELATION Gabor_all_LDA
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE class {26,121,62,125,17,58,0,118,59,87,37,109,113,94,90,64,25,60,14,61,110,111,89,63,88,85,1,92,108,84,112,117,65,19,119,16,93,91,107,13,126,114,18,81,102,66,123,95,124,354,342,352,344,334,345,339,347,349,343,355,332,333,341,340,330,350,351,353,337,335,338,294,346,336,383,387,386,384,348,274,382,380,285,329,379,301,364,385,357,239,356,293,198,154,173,152,184,153,205,129,128,168,133,132,179,150,166,7,187,175,169,208,178,161,135,185,130,158,5,162,193,203,151,131,206,197,10,155,199,177,170,159,190,12,160,140,174,139,8,3,180,127,186,172,188,9,194,134,204,181,192,157,195,163,11,165,164,207,202,171,496,415,498,446,454,390,393,453,414,389,491,527,444,449,542,488,486,442,455,403,482,447,484,388,443,497,405,514,391,392,480,448,456,492,458,452,420,490,451,481,487,513,493,445,408,495,483,409,489,450,544,439,394,240,494,231,296,247,213,254,289,282,214,246,248,325,272,212,328,320,288,297,292,209,230,299,215,276,241,232,278,211,300,217,283,256,287,259,277,281,237,286,233,295,234,250,273,216,291,280,210,275,235,242,324,279,298,243,321,315,545,548,634,555,635,562,567,670,588,577,552,549,551,582,553,559,550,563,546,671,584,586,599,547,585,587,561,583,598,658,560}
@DATA
2.73694150416,-2.79865139281,-1.15659293586,-1.0301999426,0.567055978873,0.135705757226,1.42005933054,-0.493474380326,-0.105780955325,-1.94226952222,-0.365388532972,-1.01214037895,-2.02879154332,-2.23553883869,-0.74509977888,0.827329000629,-0.863774795934,-0.0540165648802,37
-1.75801812706,-1.05162439296,1.90162921346,-1.5324324009,-1.04442458493,-0.238080647481,0.357989240203,-0.971182401692,-0.661960211728,0.981051382247,1.17267306278,-1.52732634786,-1.06909863827,-0.0751389832444,-0.759469851137,-0.867508413124,0.123666006379,0.65163060579,109
-9.62651241638,3.89706222939,-2.51921917172,2.76127404979,0.0302248381074,3.38224878585,-0.51891311141,2.12366025124,-0.0448398882029,-0.196055438305,-0.428221030889,-0.976271378138,1.01627378983,-0.190603745035,-0.0877371419277,-1.40142781284,0.377981911369,-0.458859194144,0
-9.33682812406,4.34551130548,-4.17653537911,2.36927724852,-2.43399604746,1.83640948639,1.35852195965,-0.274298829002,0.66435580079,0.71635209477,-0.955529739296,-0.422610173437,0.0701007519425,0.0824980418187,-0.739203686966,-1.38916831404,-0.169239670275,-1.56033371954,0
-4.83779485053,-0.131240446565,-1.12086980337,-2.6294907651,1.33885190602,-0.776438085432,1.89842594988,-0.835711883407,2.66490698788,-2.59799763625,1.28726589255,-1.35363064029,0.843785458058,0.257080504118,-1.02453928492,-1.48922169802,0.832412669831,-0.902874444627,113
-9.85902331417,3.26495681428,-3.02718433311,1.98739488799,-1.03889670579,3.35882245544,-0.422705604151,2.36665605002,-0.642838448026,-0.374725521945,0.0206734691851,-0.11906486509,0.0938509486493,-1.12786360225,-1.10097528435,-1.99259483297,0.892351408244,-1.03862292563,0
-3.21871541177,-0.885520790015,3.61003475356,-0.534264397922,-1.12584717957,1.94424764704,0.303073337883,-1.32254143817,-0.623726005624,-0.437373436233,-1.69034036393,0.672714842024,1.58721573136,0.56243314283,-2.54894229559,-1.15968616895,1.21515809399,-1.11168964937,109
-9.62280467492,4.40066181072,-3.49152117532,1.93762384813,-1.47961071216,3.24700331868,0.311827776544,-0.610373714399,0.738078347883,1.01959492507,-1.81860386151,1.16277801588,-0.702944510438,0.0696367355567,-0.541693605095,-1.55454749832,0.405461078213,-2.6203159269,0
-1.86468358703,1.86289352832,0.228049755551,-0.573520344425,-0.597595425126,-3.64326783852,3.67783820013,-0.0851236159782,1.57191195219,0.496491673374,-0.222708090246,-1.02937133904,-2.04007277422,-0.137118419922,-1.92233276317,-1.55648220567,-0.188465682978,0.481964158144,94
-1.14732839835,-5.44033581087,4.38678103006,-1.86126083948,2.05797413263,-0.203193657181,-0.300824506799,-0.00638237756421,0.535371557418,-0.154819446461,0.890121342416,-0.512238879708,-1.67663923562,0.204534228679,-1.87223317342,-0.699670126156,-0.0202357383702,0.221407415113,90
-1.1247864338,-5.24714694925,5.25948740334,-1.7231086669,0.841984324001,2.27462209964,-0.188757891491,-2.96853763591,-1.40645546368,4.80265547553,-0.375909018179,-1.8692591124,0.867731969081,-0.584005829447,-0.523625864923,-1.66871772905,0.879127553153,-0.741328762779,64
4.03543688298,-5.50986552097,5.11357438966,2.08068729977,-4.58831240517,0.0340346824577,1.36564121146,2.5555878726,-0.3917030986,2.24365376236,2.3779767583,-0.410430936715,1.17470379345,1.12283751933,0.474045557012,1.83750644621,-0.0918749263368,-1.76858380602,25
1.15080646969,-6.43235141009,2.90542854771,4.8203573474,1.53226284657,0.341366301069,-4.65189491449,1.95531289081,-1.1305539633,1.0649897826,1.31377816343,-1.7457155663,-0.558378689487,0.95532773769,2.14357995123,-1.29911591505,-0.173541374616,0.703201412381,60
13.141102708,3.02909801977,-2.41720743297,-4.99861560839,0.778921062459,0.394624546265,3.75161422814,1.4834587984,-2.99724985993,0.427228113822,-0.410534738669,1.77607745194,0.457220009044,-0.10902029942,-2.3873866701,0.935470259397,0.66553380318,-0.502639842384,14
3.95496791274,-1.1947998543,-2.68776889098,-2.31411076199,-0.370775390861,-0.840871327022,1.63618710917,1.92441866983,-0.179096337738,-0.716696065031,1.3067803677,-0.321258769388,-1.15988401888,-0.936247910977,-1.51802567181,1.28527929452,-0.557393696022,1.74874037167,61
11.1506974037,7.33882724379,6.35470374892,2.46102668904,-3.07961344793,-0.267108569458,-1.23875850681,-0.74832947554,1.67373598052,-2.00184080091,2.1362530936,-0.978356212927,1.55158384279,-0.566436869015,-0.373352856042,0.147449734012,-4.53047934037,0.819797564781,118
-7.28851131279,-1.39375590006,3.04861287864,-5.8506352337,1.82447462048,-5.56261692617,1.38997147518,-5.01452384463,0.676923748341,-1.96711082703,1.78066319697,-2.82346132072,1.25359307102,0.288051168379,-1.58156226452,-1.04727316929,1.43188432504,1.30968683321,110
-3.88709625972,-2.18018977756,5.63796436277,4.67937086669,-5.02439185088,3.08026971679,-3.34541474945,-5.31165484614,-4.69912168222,-1.80519439358,-0.705362562979,-1.89447491806,-1.37529149926,-0.521359277602,1.08917533676,0.854925801938,-0.150996968628,1.57681525786,111
10.5371850473,-0.629595893505,1.56154039751,0.64988295316,-0.0631319960583,-0.508095907839,-1.07670364699,0.824923115899,-2.06066780472,1.07694597921,-3.0774894697,-1.86393936342,0.987554856732,1.98484629624,0.293540804787,-2.91330121176,1.11988457103,0.125825492915,89
-0.645784982106,-0.118860666758,-1.46044131344,-0.432966519301,2.79943899714,-2.16763703343,-0.608391309704,-1.20833139742,-2.47817226526,0.408153912666,-0.144256711874,0.576003308628,-0.926284041899,-1.84408610493,-1.18408685357,-0.420290911971,0.103263936129,-1.14251308724,63
6.21893463964,-5.39006223655,5.79766477885,4.01541694363,-2.67356358109,-1.06131421313,4.1446442276,2.8217092395,-0.109854783259,1.35012117559,1.30737323871,1.15276072194,0.542403356539,0.783084533012,2.3454318935,1.29379366561,-1.64716999261,-0.639909115664,88
-2.63915564389,-1.59817080569,2.79976253204,2.70841763544,-3.10861442985,2.0131720289,-0.235859595929,1.03187429991,-2.179136669,-3.94076429288,-1.04913450169,1.63318350473,0.0704444959569,0.00887342919636,2.68687948067,-1.58289642705,0.0410682693512,-0.448218712579,85
-6.35814814463,3.93739071537,0.0330752473608,-5.58366480455,0.84269193366,-2.84961900524,-0.89069709561,-0.0570559175379,-1.6470198711,-2.20575397012,-0.234487880762,-0.811803379078,1.73919666182,1.47331087055,0.74959424479,-0.28521133067,1.777987678,0.168116179064,1
-10.7802904,4.41228645434,-2.35849190404,1.58322848658,-2.6204176202,3.80023830083,0.30041292802,3.14951140267,-2.24198548878,-1.82996050433,0.67477440416,1.02713815718,-0.523010582336,0.0697805046661,0.72549448221,-3.7395875357,2.20056646252,-0.19510514219,0
1.95361475775,-6.67602623795,-4.91768871007,-3.78569938726,-4.43596918656,-2.41979154965,-3.59434947274,2.86110487934,0.329992416894,0.92189560709,4.3304916941,1.74420729404,-0.768205728538,1.6587331044,2.37704941035,1.40427600556,-0.46972242045,-0.289763907153,59
4.48218884264,-4.97144058108,4.98201815883,1.66826204686,-3.54424724802,0.248845775619,2.79435079283,2.37468935542,-0.0704766606227,1.82848366256,0.84732737829,-1.27066787423,0.538254820446,0.887723588835,1.08694622458,-0.516220459205,-1.23077561781,-1.77663247162,25
-8.08673930234,2.56008517354,-4.6261996382,3.7458357194,-1.61565364122,3.65494103258,1.95877745026,-0.950544802892,2.01033964416,0.168161613366,0.340147743471,1.56767286677,-0.997725982167,1.64328759889,-0.326651952233,-1.79721859768,0.557667384251,-0.495113224191,0
-10.4054829261,3.75600316982,-3.39243096809,1.90111212951,-1.95532916303,3.35575456164,-0.0627574542426,0.520201915127,-0.999980703592,-0.206751824609,-1.80917347211,0.290554902604,0.249125881739,-0.657186391137,-0.370866909548,-2.03907549028,0.253507794986,-2.14501730418,0
-3.4140829071,0.26177155902,-3.37844372577,1.76371340316,-0.244176753711,1.36405819294,0.138198524247,-0.626364083502,0.601199387989,0.998837367087,2.257532083,-0.492470735319,1.66550923856,0.55098859283,0.233019589731,0.210925758782,-0.249127298539,1.74261406652,92
-9.58759807778,2.62379083468,-2.89333194954,2.34449002057,-2.06925712107,3.57142549024,-0.0924503801356,0.877963968717,-0.620259219199,0.234271772025,0.183502857589,0.534315869103,-0.457868637317,-1.17146166048,-0.386204557607,-2.32600916633,0.590717551209,-1.19020573539,0
1.08138020234,-5.62388664065,3.42874895907,-1.56806705596,0.911158868339,-0.640786708501,-2.43109985425,1.96473358828,0.341542221281,0.457517108812,0.848727374874,-1.02917117255,-1.53542080221,1.09330467443,0.483249051362,-1.01551511232,-0.0183582885365,1.28656778327,90
-0.884340489192,1.49044739559,-4.42081562864,-0.670211414406,-4.00908457494,-1.91632393524,4.66835410349,0.793177177077,2.39238330481,-0.815255404617,1.98009105421,-0.357880828497,0.329794681264,-0.0479354429142,0.393475443456,-1.60262681262,-1.00252821454,-0.930574683551,108
-4.03364556153,-0.273382078093,-3.46426876412,1.80358930538,0.918422387041,0.120782883647,0.155276241215,-0.0392812432083,1.48514715671,-0.222813450034,1.27763687088,-1.26490868987,1.83947134049,-0.019439055319,0.242911110663,-0.7077822076,-0.26390088574,0.232363636897,92
3.70262499506,-2.71554496082,-2.48804782358,-0.164163320256,-0.0854257550749,1.03254260816,0.944303319874,0.497960430538,0.280524579387,-1.27171019409,0.85942823728,0.196020414785,-1.94252816628,-2.02551304001,-0.352554477937,1.25268141086,0.349232825171,0.0126272161823,37
10.2184192294,0.575996506029,2.60914093984,1.34856627697,-4.2876872894,-2.4850407191,-2.46708559699,2.51977490201,2.02821040666,0.0274838098541,-1.49072837969,-2.29688274836,-0.54844548115,2.13079776618,1.48869150476,-0.457725714962,2.00949471468,2.10651503031,87
4.8561887154,-2.9417963984,5.18203208901,2.22624996934,-3.15969525371,-0.160464395927,1.53012955784,0.456074307929,-1.31974834531,4.18321857535,-0.371964396487,-4.44989044531,0.737581649023,0.679737939729,2.12413580029,-1.9691294342,-0.879545206922,-1.1628805785,25
-4.7291594787,0.784518766349,-2.42954638234,2.97236987175,2.42862682851,2.36758992415,-0.640303218913,-1.92003834543,-0.682379297986,-0.598700727266,1.02560083749,-1.17296224906,2.22550111221,-0.350936630789,0.385581494674,0.982497899235,0.514221063628,-1.53239317677,58
-1.2899450529,0.586299769136,0.635099640147,1.61481665744,0.644463901302,-2.62447916918,3.1365072283,-0.527844551161,0.95627031367,0.20723055743,-0.185029785506,-1.4268713735,-2.52144028812,-0.964061420959,-0.767738556106,-2.14260222598,0.494468787512,0.966288739129,94
-0.330319650399,1.04119008057,-2.44027080552,0.14320063845,-4.62346510522,-0.87923733985,3.29249167506,-0.923574717759,1.07661031908,-1.69679200388,-0.0588439141617,-1.0332301114,0.0303882292779,-0.126928577407,-1.06199246546,0.477050936454,-0.970533177375,0.543521468473,108
-1.75403578603,-4.77397582189,3.64714522472,2.89288897789,4.61535568874,0.226637266931,-1.58060751494,-0.543582402149,-0.818203013125,1.57124894981,0.574997692877,-3.13589741367,-1.82253171475,0.892474921409,0.492312556275,-1.91768182238,-0.568774786168,0.244427902212,84
-4.59518276484,-1.70334030468,4.44749463378,4.42312742036,-2.93555791683,2.9948580205,-6.59828199691,-4.14423813741,-2.80874464063,1.22959254386,-2.47636430946,-2.14685654543,-1.88399956165,0.558196600192,1.71373122494,-0.28435151258,1.15174740729,-0.379180960724,111
-9.05503312763,3.05562114053,-4.72892981567,2.89169856996,-1.27303034534,4.92366063379,1.77123752036,0.274835846726,1.6538428281,-0.699325188681,1.18342683987,0.573144298821,-0.671268822369,1.77495804466,0.45761600832,-2.90540593872,0.7259539442,-0.711006532248,0
-3.25889007749,-2.11491989802,2.40372970369,-0.25189749734,1.88844687051,0.908262454023,3.64160485225,-0.830244070515,1.60293008549,-2.14972694247,0.446638226238,1.43584553789,1.18175989282,0.646038565296,1.59845525403,1.42525945371,-0.492590469262,-2.17318088251,112
2.23965302464,-7.59175811331,-4.40833807833,-3.53145208213,-5.62812817324,-3.79126392297,-3.5915019163,3.82184333228,-0.021820761529,1.00033904718,4.8120066732,0.570815834939,-2.4538211135,0.481072728201,1.04954843227,0.138240271134,-1.20271356113,-1.20399917989,59
-4.13080782018,1.69650396938,-4.37510320379,3.12876175102,-1.6437262361,1.37947534661,1.19744095995,-1.86483436562,2.24716211397,0.013935577534,0.19200976277,-0.895616427211,1.37067026482,-0.522295296042,-0.754400490738,0.873919689331,1.47087387956,-0.179221979423,117
-6.98396453685,-3.14004002656,6.24316583269,3.6951229094,2.77063102843,-3.01795170902,1.12930817692,-1.28931977987,-0.938404223233,2.37554327555,-1.33485189027,1.79022811639,2.58133615141,-0.3693170083,-2.43791136476,0.429868183899,1.27295505313,-0.408385778555,65
2.67919014189,-4.64745021707,3.65863477497,0.124000557699,1.01029552536,0.358057741793,5.87504946799,1.24104800867,1.02078341859,0.780198763537,-1.44628146105,1.47090705985,-0.29805682446,0.478457053749,1.24772367285,-1.02292680333,0.031744960247,-2.02968188215,62
10.1840447822,0.898571627512,-5.6365007015,-1.05765534116,-2.57923990148,-4.43995453588,-0.310927210135,0.497331410409,-2.43030470296,-1.22043518825,-0.0430968598156,0.765287113858,2.29567930886,2.80071625904,-3.62320773209,-0.415388462608,-0.190205652053,1.455524338,19
-8.12904499801,3.1388762688,-4.04819985109,4.24903536846,-1.16412448527,3.96623399979,1.25870644643,-0.173145265505,1.63433137969,-0.634760371133,0.223932639984,-0.279762106877,0.00522546287213,-0.0733119513876,-1.31122718524,-1.16268022282,0.336144405937,-1.8857270353,0
-5.57537420436,0.60542315079,-2.24316644394,1.78003177125,2.8194872683,1.00582173363,-0.435129922655,-1.44202486692,-0.279827243579,-0.0319111456586,1.35792889534,-1.45101286226,3.67208439015,-0.201850825024,0.908349879879,0.90800235901,1.10898626208,-1.29614982132,58
-4.51193080819,0.212984183575,3.20934531741,-3.43411975168,-2.74071971838,0.0437138407503,1.37536500026,-1.73927935524,-0.53495863618,-0.406788722096,-0.144277067418,-0.86166901807,-0.0371233162425,0.641178341702,-2.17045770302,-2.43339958333,1.16206353739,-0.271956277294,109
-7.24529321857,0.420224893343,3.49047271379,-1.70156772696,1.18162240229,2.00652335899,-2.48867246409,0.295757095589,-0.519048890593,-0.802217188147,-2.52635016125,-0.00156135240637,1.32138585667,-0.108638345049,0.287758708483,2.60791239121,-0.263083685098,1.32600825064,119
-9.20147058951,3.43684062178,-4.02576332333,3.0918129981,-0.67872159951,3.08046876754,1.32761180322,-1.29902970673,0.735913610224,1.19014251693,-0.789939858355,1.58974569236,-1.39778052193,1.35246488496,0.465187792639,-1.41457742251,-1.0708970138,-0.710529096578,0
0.448810575545,-5.17000283101,1.28283553684,4.25986594853,-0.466094671145,0.276396282678,-3.62760791591,0.839904509923,-0.353397975269,-0.994257680163,0.574695653886,-1.19173951973,-1.78093869199,-0.457705653607,1.5263041425,-0.976065944886,-1.16913020413,-1.29258706995,60
-8.60292238501,3.00305783742,-5.28250239356,3.82322700816,-0.393657684286,3.29147459644,1.00894625552,-0.888509152569,2.03594654754,0.983021339422,-0.234737804403,1.6553915034,-0.970005038907,2.1946041144,0.418192520543,-0.872448602487,0.820748993693,0.438804316356,0
-5.37314768969,1.94859474707,-4.34357055487,2.77900014648,-0.182513775256,0.17595686854,0.721216043274,-0.897170683916,2.00583661335,-0.525214273429,0.288970670594,-0.982658499223,1.1084508028,0.169699658851,-0.19543974017,1.02748348354,0.206068782031,0.337667737839,117
4.78579937319,-1.39310588561,-2.45356187461,-3.17683988931,-1.2197068638,0.282566528688,1.87360123461,1.56155284058,-0.0131301843873,0.121540562456,2.46560159915,-0.425676152612,-1.54710143969,-1.23508538741,-0.871576029649,2.13686288087,-0.670825556872,-0.743605252362,61
-10.001973211,3.02138159613,-2.8421165833,2.73523827183,-1.67216905984,3.58981577624,-0.455250834514,1.43953856007,-1.16285738425,1.99986822718,-1.11971775536,0.454964604577,0.464923195122,-1.97131489876,-1.82921496497,-2.14583556277,0.396337143473,-1.78560248971,0
-9.58535437638,3.82832506962,-2.30288960886,2.45139692851,-1.5764083444,3.87552285717,-0.421886160385,0.75358196964,-0.0335796421681,-0.958842524952,-0.228976249119,-0.120499271787,0.752556811899,-0.532090573385,-0.318667829616,-1.89842282045,1.69072281668,0.402157401376,0
-10.0241423542,3.84319546484,-2.50526989188,2.39613447565,-2.14837575216,3.56199943315,0.497804085649,0.790394734271,0.210192135202,-0.0414115192826,0.0502761761621,0.126721902405,0.392362267614,-0.987369476189,-1.48053743165,-1.4343547363,1.05116569616,-1.62806984993,0
-0.235562194845,-3.51228046477,-3.35161699979,-0.794094025764,2.22602028933,0.788535962667,0.756803548317,-0.105922941196,-0.198946383295,0.348696703577,1.49828573638,0.241730344447,1.38524853046,-0.0792104044149,-0.141013407322,1.31632536436,1.51689230435,-1.14307061627,16
-7.08102651124,-2.4847715837,2.46824674489,-5.98883679417,1.91170816733,-5.13377639492,1.29526120353,-5.56295686699,1.89989983766,-2.89414784349,1.63529208793,-2.14568455809,0.902687106539,-0.37076635666,-0.408481097477,-1.0473477956,0.95949316043,-0.0956093541847,110
13.4404541464,4.26098794598,-2.45849616802,-3.97479933569,0.19457049488,-1.11200716113,1.77919261616,1.39804055391,-2.12079229615,-0.367575750782,0.140214147502,1.80550040306,1.52711638262,0.270949079153,-3.68461809879,-0.674518308556,0.0852654855569,0.333497815316,14
-5.49991022853,1.35924282505,-4.12514373686,1.75146956651,-0.264266714915,0.813134288299,0.715431911433,-1.04992590191,2.9587624142,-0.52915393978,1.10934868067,-1.35095918791,1.4653726558,-0.190372814915,-0.103985837648,0.304873908834,1.53744625402,-1.38145084122,117
-10.0107913528,4.70107215283,-3.48130296001,1.99379680412,-1.10135171084,2.73718408766,-0.0315260908042,1.98291191989,0.1217430412,1.22790831007,-0.357963288179,0.195141039499,-0.210015501045,-0.414505765982,-0.331483035215,-1.01185602578,0.567488602961,-0.316918122916,0
14.6167309774,8.56406818393,1.1993860148,0.613197475094,0.194975787075,1.77485285073,2.7611567734,-0.76215768999,-0.515319255685,-1.7251256443,0.755259379887,0.903445967569,0.936843599098,-1.90564275595,-0.666470131564,-0.67933958396,-2.12619524835,-0.482463061252,93
-0.503125895342,2.50044656888,-4.76540630571,0.230359775775,-3.70410957553,-3.87805080058,3.30372464034,-0.601890295934,0.508315645809,2.06648427794,0.457400756857,-0.681227315358,1.54768304669,1.16468715171,0.545743345712,-0.714744968168,-1.27851079196,0.350396388775,108
-2.7197221674,-2.09932549236,2.5158683559,1.99621899026,-1.96475037116,1.45991001021,-0.509659854341,1.77215517596,-0.6388847426,-3.55350857528,0.39765274719,1.32965029585,-1.09215317643,-0.0959694966038,1.90615491807,0.267294981811,-0.312188710832,0.715403274032,85
-9.260480862,2.3734292084,-2.98442789244,2.82202016721,-1.78089169846,3.66658191197,-0.402894461927,1.0748242263,-1.28395663368,-0.802599236947,-1.02236899271,0.564454260275,-1.01981907483,-1.36618506458,-1.17683381447,-2.66242604707,-0.130424168593,-1.84346501243,0
6.55418430903,-1.65793222549,-4.09798576999,-3.89478999041,-0.123567707237,-1.04188767212,2.01937017826,4.00358225345,-0.416639376717,-0.536316897702,0.720674449749,0.428238797801,0.549414401513,1.35229684157,0.0707891464925,0.668578985929,-0.182321142574,-0.960357597911,61
-3.87621601278,0.113396670488,-1.05016798341,-3.06564542308,1.57911459605,-1.79186798021,1.83124435871,-0.646160558179,2.36913412827,-1.84800571342,0.390009708781,-0.755336637483,1.01343373304,0.136377816453,-0.480408946372,-1.67097491178,1.25658735915,-0.0881166336894,113
-4.8251054743,1.07147885767,-2.48591811118,2.44963449952,2.14734789766,1.65202351623,-0.226249703598,-0.94370410887,0.447607990053,-0.704191228601,0.727276796216,-1.24701581037,2.28594924746,0.275206798263,1.2217454107,-0.420013117018,0.78684705311,-0.464266797366,58
-0.609341052837,-0.0432372924139,-1.11444419931,-1.0479928086,2.62699005607,-1.50475013802,-0.173036037993,-1.34586786037,-2.25145754544,0.349221471307,0.876655239101,0.321672332956,-1.00884035407,-1.4474333606,-0.227043027923,-1.14223195972,0.628645555085,0.00317508535483,63
