133453.0,12044.0,767125.0,127780.0,17693.0,759878.0,132603.0,13008.0,765136.0,127189.0,18418.0,759287.0,121719.0,23595.0,755006.0,127780.0,17693.0,759878.0,119813.0,25748.0,750799.0,127189.0,18418.0,759287.0,110420.0,34683.0,743352.0,110557.0,34683.0,740726.0,107215.0,38276.0,736675.0,109321.0,36226.0,739490.0,99548.0,45334.0,732135.0,94020.0,50939.0,722313.0,94841.0,50561.0,722796.0,91983.0,53482.0,720276.0,89099.0,55563.0,721340.0,78720.0,65932.0,705167.0,82733.0,62546.0,709217.0,75174.0,70190.0,701624.0,16.7382,13.4772,7.4415,12.3759,15.2727,13.8654,6.3228,14.5064,15.1532,13.5571,7.6018,5.3601,6.8504,3.8984,9.1156,4.1189,11.4544,2.7462,11.2351,8.909,14.4247,13.7896,11.5087,5.7172,3.7132,4.2729,1.9323,0.5177,1.8445,0.4703,0.7687,14.3164,2.3757,13.7174,5.9424,4.6883,-0.6351,-2.2809,-5.7915,-2.004,0.5597,-2.3406,-1.4146,1.3268,-1.3742,0.2984,13.5477,-11.9407,11.3417,-7.775,-1.2541,84.2440053863,29.4327065259,1.71310877733,2.09031918295,84.2440053863,29.4327065259,1.78238679393,2.16967596746,84.2440053863,29.4327065259,0.514955553689,1.03358754063,84.2440053863,29.4327065259,0.523044867234,1.04743710294,84.2440053863,29.4327065259,0.545329813761,1.10436901933,84.2440053863,29.4327065259,0.55265354229,1.11338913821,84.2440053863,29.4327065259,0.490935286577,0.980367730673,84.2440053863,29.4327065259,0.499721945008,0.99857803637,0
59771.0,14194.0,783442.0,58641.0,15293.0,781333.0,66310.0,7751.0,789732.0,56372.0,17689.0,779064.0,46701.0,27085.0,769695.0,58641.0,15293.0,781333.0,59467.0,14547.0,781923.0,56372.0,17689.0,779064.0,35085.0,38528.0,757396.0,44813.0,28895.0,765865.0,53069.0,20892.0,774566.0,40430.0,33582.0,761482.0,25678.0,47785.0,747283.0,32826.0,40657.0,752240.0,47269.0,26635.0,767808.0,27010.0,46947.0,746425.0,19756.0,53577.0,740635.0,23960.0,49320.0,741713.0,42314.0,31532.0,761898.0,18481.0,55417.0,736239.0,11.8369,10.6021,7.1851,13.9081,19.378,16.816,7.84,12.4338,8.8397,8.2081,6.6544,4.7585,7.6542,5.5591,13.4954,7.051,12.8558,5.4431,10.9768,8.5038,7.8409,8.1555,7.2748,5.1548,3.1529,5.7922,3.6893,3.2736,7.2009,3.453,3.2251,13.3549,2.9858,13.6751,5.482,6.2892,0.3146,-0.8807,-2.12,-2.0019,2.6393,-2.1029,-0.4157,3.9273,-3.7479,-0.2279,10.1298,-10.3691,10.6893,-8.1931,0.8072,91.4946422568,19.8690085677,1.54099797472,1.68082459524,91.4946422568,19.8690085677,1.67368988795,1.97419921655,91.4946422568,19.8690085677,0.398101937783,0.933324735881,91.4946422568,19.8690085677,0.41115354354,0.970958348554,91.4946422568,19.8690085677,0.418693855164,0.982376333899,91.4946422568,19.8690085677,0.435391976252,1.03033868413,91.4946422568,19.8690085677,0.386239764021,0.907175094771,91.4946422568,19.8690085677,0.393569294986,0.930525020557,1
225813.0,19664.0,1339068.0,217260.0,28170.0,1328858.0,223329.0,22299.0,1335667.0,213250.0,32376.0,1324848.0,206774.0,38448.0,1319354.0,217260.0,28170.0,1328858.0,201356.0,44182.0,1312089.0,213250.0,32376.0,1324848.0,188490.0,56437.0,1300439.0,189865.0,55220.0,1299186.0,179795.0,65602.0,1288977.0,181845.0,63680.0,1291166.0,170794.0,73808.0,1282143.0,163576.0,81076.0,1270717.0,158622.0,86607.0,1266282.0,151572.0,93797.0,1258716.0,153730.0,90535.0,1264494.0,139282.0,104883.0,1244302.0,138087.0,106955.0,1244247.0,122398.0,122787.0,1227424.0,17.1344,13.0624,6.5821,11.5114,14.8962,14.3146,7.0384,15.4604,15.8537,13.3016,6.9224,4.5247,5.6866,3.315,8.6843,4.2356,12.4282,2.8307,12.5014,9.7158,15.4288,13.912,10.846,4.9339,2.9824,3.4938,1.671,0.539,1.9814,0.5036,0.7022,15.0192,2.0074,14.5553,6.6497,4.7743,-1.5168,-3.066,-5.9121,-1.9515,0.5114,-1.8228,-1.132,1.4424,-1.4778,0.1986,14.317,-13.0118,12.5479,-7.9056,-1.8754,84.6803140757,29.2018841042,1.6077547377,1.8937672499,84.6803140757,29.2018841042,1.82730504654,2.25474138403,84.6803140757,29.2018841042,0.490914459411,0.99093603033,84.6803140757,29.2018841042,0.515067648283,1.05084549046,84.6803140757,29.2018841042,0.512454203317,1.04444917509,84.6803140757,29.2018841042,0.547467151942,1.12575050596,84.6803140757,29.2018841042,0.472572900493,0.951198074953,84.6803140757,29.2018841042,0.488281280099,0.996225019805,0
140666.0,33749.0,1813804.0,123750.0,50642.0,1795249.0,149603.0,24893.0,1822209.0,143915.0,30580.0,1815414.0,108461.0,65833.0,1780511.0,123750.0,50642.0,1795249.0,125941.0,48509.0,1796930.0,143915.0,30580.0,1815414.0,78515.0,95658.0,1749479.0,77096.0,97129.0,1745893.0,103634.0,70768.0,1773010.0,115860.0,58585.0,1784657.0,53685.0,120382.0,1723549.0,43976.0,130080.0,1710079.0,84117.0,90225.0,1751893.0,91352.0,83039.0,1757455.0,39657.0,134316.0,1708408.0,32228.0,141662.0,1695638.0,70267.0,104000.0,1736457.0,73778.0,100546.0,1737188.0,12.6352,13.6299,11.1465,15.9526,16.1983,12.5959,6.519,11.3225,8.146,9.2504,8.0842,7.1562,10.4532,7.0784,10.9189,5.3201,9.2935,6.344,9.773,8.1822,7.024,8.2106,8.6018,6.6204,4.9008,7.1162,4.3613,3.7943,6.5096,3.4798,3.1266,9.7514,2.822,9.6125,6.5858,7.4828,1.1866,0.3912,-1.9814,-1.7196,2.2154,-2.7549,-0.567,2.7153,-3.0298,-0.3532,6.6248,-6.9294,6.7905,-3.0267,0.897,91.3698145052,19.1165723042,2.18458152944,3.06731686671,91.3698145052,19.1165723042,1.46360957766,1.6222738559,91.3698145052,19.1165723042,0.549162110593,1.25274270542,91.3698145052,19.1165723042,0.494443847661,1.06791577254,91.3698145052,19.1165723042,0.600839188484,1.37888353036,91.3698145052,19.1165723042,0.506501500634,1.10402390431,91.3698145052,19.1165723042,0.507765662076,1.14718761834,91.3698145052,19.1165723042,0.484037731217,1.04442089879,3
190440.0,16797.0,1059407.0,182274.0,24911.0,1049626.0,187890.0,19449.0,1055852.0,179867.0,27467.0,1047219.0,174187.0,32869.0,1042573.0,182274.0,24911.0,1049626.0,168719.0,38511.0,1035122.0,179867.0,27467.0,1047219.0,158546.0,48312.0,1026369.0,158020.0,48875.0,1023235.0,149867.0,57219.0,1014759.0,153183.0,54034.0,1018398.0,143417.0,63221.0,1010699.0,134685.0,71868.0,997831.0,131356.0,75546.0,994785.0,127343.0,79721.0,990489.0,128815.0,77574.0,995586.0,113212.0,92937.0,974361.0,113513.0,93183.0,975503.0,102425.0,104446.0,963574.0,17.3133,13.4076,6.9226,11.669,14.7856,13.9338,6.732,15.2361,15.9968,13.7124,7.2409,4.7951,5.9466,3.3679,8.4945,4.0473,11.9521,2.8133,11.9584,9.6746,15.2913,14.0839,11.0724,5.1527,3.1917,3.6379,1.7015,0.5006,1.874,0.4784,0.7433,14.6708,2.2149,14.1716,6.3623,4.8526,-1.2074,-3.0115,-5.9197,-1.961,0.4462,-1.9364,-1.2009,1.3734,-1.3956,0.2649,13.9275,-12.4559,11.9567,-7.8093,-1.5097,83.8361549739,29.5722900883,1.69076726111,2.01491119101,83.8361549739,29.5722900883,1.85917930303,2.27085637723,83.8361549739,29.5722900883,0.530055281511,1.03776182255,83.8361549739,29.5722900883,0.546303487141,1.07106482843,83.8361549739,29.5722900883,0.553427598972,1.09534902375,83.8361549739,29.5722900883,0.579420687331,1.14605049862,83.8361549739,29.5722900883,0.510831246593,0.993975275477,83.8361549739,29.5722900883,0.519258272551,1.0164304232,0
118547.0,29070.0,1637593.0,105411.0,42171.0,1622854.0,126253.0,21459.0,1644670.0,118872.0,28840.0,1636315.0,90740.0,56712.0,1608847.0,105411.0,42171.0,1622854.0,105922.0,41711.0,1622785.0,118872.0,28840.0,1636315.0,65166.0,82110.0,1582348.0,66358.0,80980.0,1581311.0,86916.0,60615.0,1602251.0,92413.0,55219.0,1607366.0,44693.0,102441.0,1560917.0,39077.0,107983.0,1551582.0,70835.0,76563.0,1584676.0,70122.0,77404.0,1582627.0,34083.0,112926.0,1549332.0,28947.0,117838.0,1539007.0,59944.0,87319.0,1572292.0,55259.0,92129.0,1565319.0,12.6687,13.2673,10.5695,15.3522,16.2799,13.0752,7.0524,11.7347,8.4719,9.1858,7.9688,6.7638,9.9469,6.8489,10.9888,5.5673,9.6082,6.256,9.942,8.4516,7.4065,8.4843,8.6494,6.5419,4.7058,6.8629,4.3914,3.9667,6.8317,3.5747,3.1395,9.7558,2.6569,9.5298,6.3134,7.1893,1.0778,0.1651,-2.1075,-1.8361,2.1571,-2.4715,-0.4247,2.865,-3.257,-0.4352,6.6163,-7.0989,6.8729,-3.2164,0.8759,91.8532766626,18.4906075721,2.04863467721,2.88878518522,91.8532766626,18.4906075721,1.51118383541,1.77571791842,91.8532766626,18.4906075721,0.510802260349,1.19750158539,91.8532766626,18.4906075721,0.467764694789,1.05135379158,91.8532766626,18.4906075721,0.554931665192,1.31215301141,91.8532766626,18.4906075721,0.48429462229,1.1011390579,91.8532766626,18.4906075721,0.475639427682,1.1029029075,91.8532766626,18.4906075721,0.456236713659,1.02105183886,3
126140.0,19549.0,876049.0,121392.0,24277.0,869816.0,133216.0,12637.0,882136.0,123859.0,21983.0,872283.0,107588.0,37896.0,857026.0,121392.0,24277.0,869816.0,121182.0,24631.0,868639.0,123859.0,21983.0,872283.0,90184.0,55084.0,839176.0,98524.0,46900.0,845017.0,109467.0,36286.0,855484.0,103463.0,42323.0,849956.0,74018.0,71047.0,822556.0,77418.0,67730.0,822030.0,98076.0,47606.0,842670.0,84474.0,61222.0,829086.0,59841.0,85029.0,807913.0,60939.0,83935.0,803681.0,87125.0,58480.0,830304.0,67874.0,77716.0,810616.0,12.7965,12.1097,8.6322,15.3749,18.6272,14.9726,5.9045,11.5825,9.1914,9.6228,7.2492,6.1888,9.6474,5.9823,13.0072,5.2833,11.7495,4.7641,10.5829,6.7309,7.6756,8.5574,8.7771,5.8198,4.2202,6.1132,3.1267,1.7213,3.9083,1.6958,2.1495,14.9883,3.4966,14.9712,6.4866,6.2924,0.8818,0.2197,-2.9573,-1.5996,1.893,-2.9865,-1.4054,2.187,-2.2125,0.4537,12.8388,-11.4917,11.4746,-8.4846,-0.1942,85.9890450379,26.6170156846,1.91619491135,2.36318970002,85.9890450379,26.6170156846,1.75077909946,2.05497189886,85.9890450379,26.6170156846,0.575221562015,1.14200918582,85.9890450379,26.6170156846,0.558702395316,1.09409635613,85.9890450379,26.6170156846,0.606300714462,1.21003520687,85.9890450379,26.6170156846,0.580131359426,1.14205837679,85.9890450379,26.6170156846,0.549992748862,1.09082201865,85.9890450379,26.6170156846,0.537090657597,1.05090730045,5
197558.0,17873.0,1285893.0,189971.0,25442.0,1276674.0,195761.0,19849.0,1283176.0,187244.0,28364.0,1273947.0,180245.0,34954.0,1267904.0,189971.0,25442.0,1276674.0,176194.0,39381.0,1261998.0,187244.0,28364.0,1273947.0,163576.0,51363.0,1250587.0,165266.0,49880.0,1249685.0,156953.0,58578.0,1241160.0,159739.0,55830.0,1244158.0,147544.0,67113.0,1233929.0,141506.0,73336.0,1223685.0,138008.0,77475.0,1220626.0,133101.0,82420.0,1215280.0,132098.0,82259.0,1217877.0,119735.0,94777.0,1199706.0,119643.0,95787.0,1200679.0,107395.0,108074.0,1187366.0,16.8526,13.2346,7.0192,11.8438,14.9203,14.1896,6.8027,15.1372,15.1994,13.2644,7.3025,4.9564,6.1551,3.5144,8.7215,4.2184,12.3913,2.9572,12.2806,9.0389,14.3093,13.5472,11.1658,5.3484,3.3766,3.8495,1.8263,0.5545,1.9563,0.4953,0.7557,15.1856,2.2648,14.8397,6.1486,4.3764,-0.7621,-2.3814,-5.8174,-1.9718,0.4729,-2.0232,-1.2718,1.4018,-1.461,0.2604,14.4299,-12.9208,12.5749,-8.6911,-1.7722,85.8059221552,28.2571313244,1.60820762544,1.93812172686,85.8059221552,28.2571313244,1.7789763255,2.22550021606,85.8059221552,28.2571313244,0.473346133388,0.993907880936,85.8059221552,28.2571313244,0.496240452257,1.04699622047,85.8059221552,28.2571313244,0.49405403082,1.04844816321,85.8059221552,28.2571313244,0.527157408236,1.12083865809,85.8059221552,28.2571313244,0.456813029819,0.95423578705,85.8059221552,28.2571313244,0.472846039399,0.996262770887,0
141408.0,22808.0,1666429.0,134423.0,29767.0,1657914.0,145902.0,18488.0,1670379.0,135593.0,28795.0,1659084.0,119705.0,44283.0,1643769.0,134423.0,29767.0,1657914.0,128081.0,36270.0,1651042.0,135593.0,28795.0,1659084.0,99150.0,64597.0,1622271.0,106317.0,57606.0,1627338.0,110801.0,53501.0,1632256.0,108532.0,55813.0,1629553.0,79918.0,83600.0,1602084.0,80679.0,82954.0,1599256.0,94135.0,70113.0,1614091.0,83017.0,81274.0,1601594.0,63021.0,100275.0,1584225.0,62450.0,100900.0,1578580.0,79032.0,85153.0,1597497.0,61576.0,102656.0,1577706.0,14.1398,12.5539,8.2088,13.7751,16.8571,14.9572,6.5309,12.9771,10.6142,10.6486,7.4102,6.0128,8.185,4.8806,10.6483,4.9234,13.0261,4.7992,11.3119,7.5396,8.7102,9.3943,9.3368,5.9014,4.3733,5.5761,2.9136,1.5433,3.6814,1.9442,2.2269,14.9215,3.002,14.0371,6.4258,6.0121,0.6841,-0.0575,-3.4354,-1.5281,1.2028,-2.6625,-1.3703,2.1381,-1.7372,0.2827,12.6946,-11.9195,11.0351,-7.6113,-0.4137,91.1275627678,21.2892215723,1.62339659008,2.07226297757,91.1275627678,21.2892215723,1.55691133478,1.85958945062,91.1275627678,21.2892215723,0.427501926212,1.04985932628,91.1275627678,21.2892215723,0.398285872267,0.96652030523,91.1275627678,21.2892215723,0.447878783673,1.10409039455,91.1275627678,21.2892215723,0.410151954037,1.0025604608,91.1275627678,21.2892215723,0.411032742391,1.01033697246,91.1275627678,21.2892215723,0.38790136497,0.936012836197,7
149430.0,13604.0,1052591.0,143786.0,19212.0,1045338.0,148476.0,14704.0,1050588.0,141654.0,21523.0,1043206.0,136225.0,26594.0,1038861.0,143786.0,19212.0,1045338.0,133985.0,29135.0,1034512.0,141654.0,21523.0,1043206.0,123578.0,39002.0,1025714.0,125104.0,37619.0,1024549.0,119721.0,43323.0,1018682.0,120799.0,42312.0,1020244.0,111469.0,50861.0,1013117.0,107290.0,55118.0,1004674.0,105760.0,57197.0,1003172.0,100718.0,62310.0,998102.0,99827.0,62242.0,1001000.0,91035.0,71036.0,986389.0,92325.0,70519.0,988227.0,81491.0,81442.0,976845.0,16.7077,13.0901,6.9153,11.8667,15.1957,14.443,6.8103,14.9712,15.1416,13.3049,7.2787,4.8241,6.0281,3.4558,8.9886,4.3226,12.6745,2.8764,12.0238,9.0809,14.4966,13.8258,11.197,5.2543,3.2329,3.7891,1.824,0.6003,2.1369,0.569,0.7783,15.4174,2.1474,14.2722,5.9815,4.4775,-0.6708,-2.6288,-5.9427,-2.0214,0.5562,-1.9651,-1.2237,1.5366,-1.5679,0.2093,14.6391,-13.27,12.1248,-8.2907,-1.504,86.7175208991,27.6094080989,1.55527070123,1.84924811607,86.7175208991,27.6094080989,1.70788340484,2.11119613508,86.7175208991,27.6094080989,0.434967629654,0.954393288353,86.7175208991,27.6094080989,0.448671876796,0.992814027558,86.7175208991,27.6094080989,0.454215027587,1.00471117054,86.7175208991,27.6094080989,0.47764940054,1.06339867974,86.7175208991,27.6094080989,0.420243403231,0.917884983803,86.7175208991,27.6094080989,0.427932803152,0.945186524864,0
