93.0286054169,17.3938697886,2.24353357786,3.38035829221,93.0286054169,17.3938697886,1.30634435448,1.2440878931,93.0286054169,17.3938697886,0.536014381394,1.33151360987,93.0286054169,17.3938697886,0.421667852302,1.01779346329,93.0286054169,17.3938697886,0.60144141655,1.49016230655,93.0286054169,17.3938697886,0.414102758305,1.01008312016,93.0286054169,17.3938697886,0.489569564956,1.21631967336,93.0286054169,17.3938697886,0.431456833126,1.03003648083,134011,30423,2164293,111272,53138,2139978,135530,28946,2165636,139758,24716,2168464,105989,58372,2134879,111272,53138,2139978,108695,55741,2137248,139758,24716,2168464,80051,84239,2107547,65208,99089,2090972,84090,80280,2111122,119309,45121,2145073,58101,106122,2084200,35548,128612,2058402,63447,100846,2088974,100484,63876,2123338,43584,120572,2068287,27009,137007,2046968,49864,114348,2073888,85137,79141,2105096,008
89.6115755406,21.4935995423,2.24340842926,2.96643907079,89.6115755406,21.4935995423,1.51563488739,1.67133688147,89.6115755406,21.4935995423,0.590276743409,1.22698854774,89.6115755406,21.4935995423,0.560302551138,1.12364777643,89.6115755406,21.4935995423,0.646476677192,1.35203044538,89.6115755406,21.4935995423,0.568928783573,1.14646310341,89.6115755406,21.4935995423,0.554765172353,1.15140890141,89.6115755406,21.4935995423,0.551939529132,1.10503769883,102182,18268,1021629,89939,30476,1008068,102936,17564,1021823,101806,18686,1019935,84638,35712,1003345,89939,30476,1008068,86005,34438,1003599,101806,18686,1019935,67840,52401,985820,61325,58933,977424,69803,50558,986131,84300,36123,1000399,52166,67959,969429,37026,83041,951137,55292,64972,970366,68081,52244,982192,39518,80490,956066,25240,94614,937387,45217,74931,959057,55759,64450,967906,009
84.2041220739,29.4927832846,1.64686523637,1.96118415628,84.2041220739,29.4927832846,1.87494238056,2.33109473599,84.2041220739,29.4927832846,0.516393815676,1.02270451781,84.2041220739,29.4927832846,0.542658791084,1.08391367722,84.2041220739,29.4927832846,0.536892236202,1.07469919806,84.2041220739,29.4927832846,0.579616560802,1.16413755681,84.2041220739,29.4927832846,0.499948664135,0.985155417923,84.2041220739,29.4927832846,0.51473324288,1.02686282556,179823,15838,1028545,173255,22373,1020425,177907,17883,1025688,169951,25833,1017121,164460,30985,1012630,173255,22373,1020425,160284,35453,1006536,169951,25833,1017121,149703,45465,997387,151464,43895,996556,142933,52730,987680,144870,50849,989962,135469,59396,982696,130468,64544,973570,125911,69665,969169,120629,74999,963735,121743,72798,968538,111074,83554,952231,109469,86016,951244,97302,98219,938469,000
88.3869401301,24.4990599895,1.86070406002,2.41036659982,88.3869401301,24.4990599895,1.56304318654,1.73836919548,88.3869401301,24.4990599895,0.506904113842,1.1166731842,88.3869401301,24.4990599895,0.456615535464,0.978020404383,88.3869401301,24.4990599895,0.541845360961,1.19811891449,88.3869401301,24.4990599895,0.469960898388,1.01283548496,88.3869401301,24.4990599895,0.481279484743,1.05966923995,88.3869401301,24.4990599895,0.448864734075,0.957487088547,115308,17276,994694,108649,23902,986744,120144,12654,998854,113524,19273,991619,98452,33831,977277,108649,23902,986744,108250,24497,985687,113524,19273,991619,82335,49619,960626,86024,46175,962288,96928,35753,973109,95167,37577,971431,67110,64510,944872,65631,66173,940110,86283,46322,961218,77581,55096,952060,53344,77992,930527,49965,81429,922676,76521,56004,950215,61082,71518,933793,010
89.8598842233,20.9223220143,2.18745360384,2.87617944798,89.8598842233,20.9223220143,1.56560328828,1.76331696358,89.8598842233,20.9223220143,0.582035781917,1.19911226282,89.8598842233,20.9223220143,0.559092915789,1.11727405047,89.8598842233,20.9223220143,0.634170241266,1.31949831553,89.8598842233,20.9223220143,0.57578891292,1.15891688328,89.8598842233,20.9223220143,0.547809603245,1.125369074,89.8598842233,20.9223220143,0.5460573151,1.08841074541,105860,20309,1099100,93595,32531,1085502,107579,18636,1100293,104570,21640,1096477,86388,39660,1078856,93595,32531,1085502,89708,36429,1081131,104570,21640,1096477,67812,58088,1059537,63178,62749,1053025,72849,53189,1063008,84312,41811,1074159,50515,75227,1041508,37995,87685,1025840,58235,67683,1047149,65860,60153,1053705,37236,88342,1027505,25564,99838,1011439,48220,77573,1035894,52424,73457,1038298,009
84.0185025792,29.4934276702,1.69198044532,2.02897786149,84.0185025792,29.4934276702,1.84979317928,2.26067173458,84.0185025792,29.4934276702,0.533041570529,1.04492685223,84.0185025792,29.4934276702,0.543160814891,1.06311874113,84.0185025792,29.4934276702,0.556292489939,1.10063665372,84.0185025792,29.4934276702,0.575318522181,1.13515968817,84.0185025792,29.4934276702,0.513150282077,1.00128336696,84.0185025792,29.4934276702,0.517484481572,1.01244375482,218426,20162,1235557,209915,28643,1225423,217115,21605,1233359,207277,31439,1222785,198976,39380,1215451,209915,28643,1225423,195852,42804,1210508,207277,31439,1222785,180307,57749,1196199,182107,56157,1195372,174954,63619,1188044,176808,61829,1190075,162340,75386,1177682,155461,82425,1166577,154465,84003,1166010,147433,91101,1158556,145062,92322,1159868,131250,106208,1140271,134703,103641,1144722,119174,119232,1128209,000
93.7595156924,16.6959143018,2.06139777415,3.11972853683,93.7595156924,16.6959143018,1.2699346963,1.19864989758,93.7595156924,16.6959143018,0.473959390716,1.26751299475,93.7595156924,16.6959143018,0.368514929682,0.955414204028,93.7595156924,16.6959143018,0.531085340799,1.41754656673,93.7595156924,16.6959143018,0.360020402262,0.943322444784,93.7595156924,16.6959143018,0.431734208205,1.15552362681,93.7595156924,16.6959143018,0.380160427272,0.975641263375,146451,31909,2649004,122373,55965,2623215,147437,30995,2649832,151769,26662,2652611,116926,61320,2617947,122373,55965,2623215,118650,59743,2619351,151769,26662,2652611,89490,88647,2588976,73079,105106,2570698,91966,86375,2590986,129012,49377,2626631,65570,112465,2563514,40218,137806,2534626,69250,109041,2566587,108362,69970,2602770,49255,128690,2545646,30262,147610,2521452,54228,124016,2549879,91931,86346,2583121,008
85.2210785913,27.2545160119,1.95855415348,2.39782635186,85.2210785913,27.2545160119,1.79435485838,2.07183602947,85.2210785913,27.2545160119,0.607714518396,1.16924164339,85.2210785913,27.2545160119,0.574230950926,1.08815286401,85.2210785913,27.2545160119,0.642286970245,1.24287264709,85.2210785913,27.2545160119,0.598569104571,1.14119612444,85.2210785913,27.2545160119,0.578992243322,1.11314601653,85.2210785913,27.2545160119,0.554261969549,1.04730283333,146425,21829,949252,140749,27468,942037,153539,14798,955422,143224,25106,944512,125869,42241,928127,140749,27468,942037,139455,28820,939823,143224,25106,944512,106458,61492,908166,115142,52869,914349,125830,42372,924694,119871,48387,919078,88331,79452,889497,91512,76266,888670,112551,55570,909919,97950,70222,895108,72242,95368,872872,72422,95108,867549,99778,68262,895650,78417,89660,873544,005
84.829852585,29.029562869,1.63697826314,1.94533273231,84.829852585,29.029562869,1.84384235929,2.28661323303,84.829852585,29.029562869,0.502326068725,1.01371370514,84.829852585,29.029562869,0.521446642085,1.05894893728,84.829852585,29.029562869,0.52400352695,1.06933398802,84.829852585,29.029562869,0.555486087412,1.13610498596,84.829852585,29.029562869,0.485394362539,0.974007440622,84.829852585,29.029562869,0.49622774009,1.00650331321,209682,18696,1260317,201684,26654,1250586,207371,21149,1256935,198155,30364,1247057,191623,36508,1241665,201684,26654,1250586,186550,41870,1234457,198155,30364,1247057,174409,53420,1223913,175826,52165,1222481,166133,62144,1212437,168822,59591,1215477,157941,69565,1206929,151121,76425,1195640,146212,81887,1190954,140755,87509,1185274,142043,85121,1190535,128467,98578,1170915,127146,100746,1170366,114006,114073,1156454,000
87.8791917468,24.9303289246,1.9627407151,2.57061121119,87.8791917468,24.9303289246,1.56285386426,1.72336956521,87.8791917468,24.9303289246,0.539777963896,1.14960128084,87.8791917468,24.9303289246,0.486013637929,1.00135099499,87.8791917468,24.9303289246,0.580896084186,1.24837029732,87.8791917468,24.9303289246,0.499346415142,1.03779315952,87.8791917468,24.9303289246,0.508878655853,1.0810338099,87.8791917468,24.9303289246,0.477119582808,0.980780060561,130575,19259,1069199,121887,27913,1059095,135001,14961,1072892,129084,20874,1066292,112102,37495,1050122,121887,27913,1059095,120801,29090,1057314,129084,20874,1066292,94529,54793,1031985,95758,53734,1030987,107205,42596,1042361,109507,40371,1044736,77897,71120,1014820,72593,76534,1005906,94342,55359,1028153,90809,58968,1024122,62888,85840,999263,55462,93260,986904,82580,67011,1015058,73170,76495,1004612,010
91.8984453061,20.5600729966,1.56365128393,1.98591725214,91.8984453061,20.5600729966,1.49313210418,1.7641759651,91.8984453061,20.5600729966,0.385107454727,1.00168019217,91.8984453061,20.5600729966,0.361078046785,0.929945142558,91.8984453061,20.5600729966,0.403624544829,1.05507291987,91.8984453061,20.5600729966,0.371916768207,0.965339084566,91.8984453061,20.5600729966,0.369548462575,0.962172774553,91.8984453061,20.5600729966,0.351113084199,0.899722078001,195683,31103,2544364,185851,40924,2532845,201730,25262,2550140,188000,38990,2534994,166069,60452,2513382,185851,40924,2532845,177411,49556,2524165,188000,38990,2534994,137928,88302,2483900,147168,79317,2491141,153826,73115,2498957,151280,75682,2495253,111446,114483,2456087,111617,114551,2452631,131020,95887,2474560,116495,110437,2457509,88234,137399,2431539,85843,139995,2423937,109997,116866,2451974,86515,140379,2424614,007
93.1013272962,16.5611959521,1.93296285259,2.72797921955,93.1013272962,16.5611959521,1.45018852919,1.55723508778,93.1013272962,16.5611959521,0.437400760506,1.07703436388,93.1013272962,16.5611959521,0.420818870738,1.00472314137,93.1013272962,16.5611959521,0.467452456342,1.15753252826,93.1013272962,16.5611959521,0.437464926582,1.04683843554,93.1013272962,16.5611959521,0.41205639949,1.00921674309,93.1013272962,16.5611959521,0.405266376905,0.969513868491,93160,30327,1640590,83437,40038,1629588,107090,16583,1654417,95512,28147,1641663,64710,58459,1611090,83437,40038,1629588,92446,31200,1638510,95512,28147,1641663,39774,83032,1585152,48281,74849,1592122,79359,44244,1624175,70064,53547,1613905,24770,97722,1569103,26515,96209,1568111,68587,54970,1612158,48646,74898,1590242,20018,102271,1563190,19322,103042,1558635,60374,63132,1602705,34626,88842,1573939,011
94.6011407702,16.1599531998,1.67881957026,2.40962134572,94.6011407702,16.1599531998,1.20655061517,1.09404505386,94.6011407702,16.1599531998,0.316914690291,0.971409401864,94.6011407702,16.1599531998,0.291477428567,0.846036379145,94.6011407702,16.1599531998,0.347267121822,1.07303293965,94.6011407702,16.1599531998,0.296538801738,0.863010810728,94.6011407702,16.1599531998,0.29447979918,0.896703653032,94.6011407702,16.1599531998,0.286831768959,0.836516986364,157849,32820,3300976,138525,52119,3280827,164797,25965,3308903,161825,28934,3304126,126303,64229,3267647,138525,52119,3280827,140234,50500,3283156,161825,28934,3304126,96146,94233,3235724,90535,99944,3229873,117338,73366,3258586,135197,55528,3274533,68305,121922,3206114,52419,137877,3188322,96450,94231,3235924,110300,80388,3246200,46374,143709,3182406,33089,157032,3165456,80523,110132,3218232,89349,101311,3221712,012
85.31030288,28.7164015772,1.62960851744,1.95507859897,85.31030288,28.7164015772,1.78639690799,2.20873180013,85.31030288,28.7164015772,0.483943912746,1.00493185232,85.31030288,28.7164015772,0.495437776005,1.03146906998,85.31030288,28.7164015772,0.505653948888,1.06068568205,85.31030288,28.7164015772,0.527021623516,1.1059802253,85.31030288,28.7164015772,0.467687232338,0.965673188621,85.31030288,28.7164015772,0.471793786225,0.980040249173,178935,16077,1117381,172047,22950,1108858,177455,17673,1114929,169658,25468,1106469,163403,31441,1101225,172047,22950,1108858,160055,35041,1095915,169658,25468,1106469,148565,46075,1085800,149823,44974,1084399,142941,52110,1077203,145030,50059,1079606,134370,60031,1071053,128602,65946,1060998,126170,68829,1058844,121410,73628,1053806,120737,73410,1056885,109048,85209,1039311,109942,84995,1041040,98915,96065,1029178,000
92.9674076306,17.0858400255,1.79601212266,2.42729188404,92.9674076306,17.0858400255,1.46404654095,1.60343909506,92.9674076306,17.0858400255,0.411143987755,1.04462517819,92.9674076306,17.0858400255,0.390227430401,0.959049981274,92.9674076306,17.0858400255,0.441697554785,1.13010334745,92.9674076306,17.0858400255,0.405018169053,0.999483678381,92.9674076306,17.0858400255,0.386492519256,0.973681743682,92.9674076306,17.0858400255,0.378293054283,0.928295337145,90401,27028,1530544,82799,34612,1521653,103320,14401,1543136,91009,26711,1529863,64775,52262,1504042,82799,34612,1521653,90654,27041,1529193,91009,26711,1529863,41748,75010,1480030,51341,65652,1488045,79058,38598,1516335,66655,51033,1503359,26317,90226,1463552,28761,87914,1463223,69156,48448,1505185,46085,71554,1480547,20984,95408,1457109,19865,96543,1452039,61690,55854,1496474,32859,84716,1465033,011
93.3098615049,17.7561154126,1.91247327837,2.81028872501,93.3098615049,17.7561154126,1.26294436573,1.20208529437,93.3098615049,17.7561154126,0.416275966408,1.12900812757,93.3098615049,17.7561154126,0.36414679569,0.935821392696,93.3098615049,17.7561154126,0.455930682437,1.23932306367,93.3098615049,17.7561154126,0.365958327511,0.944975497534,93.3098615049,17.7561154126,0.386561134009,1.04548938996,93.3098615049,17.7561154126,0.362755214766,0.931784650629,179407,37115,2985654,157024,59466,2961481,186945,29727,2992994,185596,31074,2990053,143642,72655,2948340,157024,59466,2961481,158350,58286,2962614,185596,31074,2990053,109620,106445,2912776,102020,114209,2903146,131048,85549,2933532,156911,59720,2958037,78456,137395,2880052,59519,156439,2857328,106507,110059,2907204,129674,86915,2927483,54202,161451,2854222,38029,177684,2832498,88398,128140,2887304,106720,109835,2901189,012
83.6291961644,29.6561671753,1.70863192934,2.04080154837,83.6291961644,29.6561671753,1.95162249534,2.42521034556,83.6291961644,29.6561671753,0.552217184166,1.05156662942,83.6291961644,29.6561671753,0.586064896779,1.12422412104,83.6291961644,29.6561671753,0.57370242394,1.1044273227,83.6291961644,29.6561671753,0.625471553453,1.20759160612,83.6291961644,29.6561671753,0.536112333576,1.01501340495,83.6291961644,29.6561671753,0.556135869091,1.06567093079,201611,18146,1105578,193618,26111,1096033,198755,21143,1101842,190045,29851,1092460,184127,35423,1087468,193618,26111,1096033,177958,41880,1079534,190045,29851,1092460,167488,51822,1070241,168349,51113,1068630,157537,62225,1057632,161283,58542,1061564,151545,67510,1053728,144212,74934,1042429,137620,82051,1036261,133737,85996,1031954,136243,82551,1037864,122341,96459,1018541,118565,101009,1015768,107483,112140,1003683,000
89.4727736008,22.2736839658,1.77110295428,2.26156206091,89.4727736008,22.2736839658,1.75878164103,2.14939979581,89.4727736008,22.2736839658,0.519357487569,1.11667116724,89.4727736008,22.2736839658,0.514402640958,1.09638669694,89.4727736008,22.2736839658,0.546515634195,1.18762720053,89.4727736008,22.2736839658,0.53646454748,1.14922417664,89.4727736008,22.2736839658,0.502735805848,1.07596464691,89.4727736008,22.2736839658,0.495538031066,1.05509126797,147552,24443,1439674,139127,32844,1429608,150153,22015,1441416,139153,33014,1429634,124390,47366,1415777,139127,32844,1429608,129183,42933,1418842,139153,33014,1429634,102485,69016,1393154,108638,63042,1396783,109068,62987,1397151,108155,63953,1396300,82062,89202,1371997,81530,89834,1367386,90328,81663,1376869,79225,92814,1365081,64540,106521,1353710,62777,108286,1346364,74519,97406,1359554,56221,115744,1339808,000
79.7442130973,36.3848871637,1.90774071732,2.9354394765,79.7442130973,36.3848871637,1.14741348538,1.30138036131,79.7442130973,36.3848871637,0.510492460831,1.27294735716,79.7442130973,36.3848871637,0.323725766714,0.825158208322,79.7442130973,36.3848871637,0.562318770169,1.3980852892,79.7442130973,36.3848871637,0.314088232482,0.818277626596,79.7442130973,36.3848871637,0.470481779293,1.18033539085,79.7442130973,36.3848871637,0.34568487582,0.853666721724,581273,27524,2368649,560850,47925,2346574,581653,27256,2368999,586765,22108,2372489,554477,54145,2340285,560850,47925,2346574,554985,53891,2340692,586765,22108,2372489,528561,79851,2312839,515271,93296,2297791,529015,79819,2313094,566723,42067,2349243,503598,104579,2286375,472680,135635,2252047,503752,105033,2286212,547329,61366,2326696,479740,128180,2261040,432925,175106,2209179,479299,129427,2260154,528366,80223,2304620,013
84.8772630875,28.6265090863,1.6872441213,2.00660046927,84.8772630875,28.6265090863,1.87046120862,2.30664507213,84.8772630875,28.6265090863,0.523256625582,1.03412831402,84.8772630875,28.6265090863,0.545711655573,1.08375176422,84.8772630875,28.6265090863,0.545119374601,1.08993077595,84.8772630875,28.6265090863,0.581704535992,1.16084261184,84.8772630875,28.6265090863,0.506539599684,0.995149121794,84.8772630875,28.6265090863,0.519323291035,1.03036221625,188302,17427,1138633,180154,25562,1128771,185519,20387,1134725,177262,28639,1125880,171624,33871,1121411,180154,25562,1128771,165478,40399,1112996,177262,28639,1125880,155817,49419,1105087,155484,49972,1101869,145819,60018,1091673,149836,56029,1096225,140730,64226,1089505,131878,73284,1076082,126604,79188,1070802,123724,82092,1067937,126290,78375,1074581,110555,94289,1052608,108259,97484,1050808,99161,106600,1041230,000
89.4480480088,23.2715544396,2.31043501185,3.21154097144,89.4480480088,23.2715544396,1.28913592903,1.1610845985,89.4480480088,23.2715544396,0.608078143326,1.37404343043,89.4480480088,23.2715544396,0.466536511984,1.02322132415,89.4480480088,23.2715544396,0.664291606483,1.49223335955,89.4480480088,23.2715544396,0.453932340667,1.00500530352,89.4480480088,23.2715544396,0.56575810505,1.28836639309,89.4480480088,23.2715544396,0.479713598812,1.03772970923,165297,25435,1592290,146160,44540,1571734,167491,23321,1594191,171370,19438,1596944,141280,49307,1567179,146160,44540,1571734,145255,45508,1570555,171370,19438,1596944,118774,71637,1543611,105799,84707,1528882,124118,66586,1548029,153653,37102,1576733,97885,92358,1521653,70914,119357,1491551,104256,86382,1526785,136716,53975,1557345,79776,110307,1502466,51254,138783,1469447,86854,103714,1508006,121041,69578,1539219,014
80.7499418709,35.898260811,1.81795116331,2.82697767525,80.7499418709,35.898260811,1.12067300283,1.23713817148,80.7499418709,35.898260811,0.463709809696,1.22365759828,80.7499418709,35.898260811,0.292712503099,0.788829386221,80.7499418709,35.898260811,0.5111915268,1.34578997558,80.7499418709,35.898260811,0.284547082866,0.783053647501,80.7499418709,35.898260811,0.427302540814,1.13386662018,80.7499418709,35.898260811,0.312267758763,0.816277520562,572685,26046,2485018,553244,45461,2463844,573102,25736,2485327,577916,20914,2488516,547320,51253,2458057,553244,45461,2463844,547978,50820,2458488,577916,20914,2488516,522803,75586,2431972,510183,88324,2417475,523601,75144,2432413,559163,39614,2466455,499258,98924,2406884,470003,128267,2374034,500003,98671,2407137,540997,57712,2445028,476779,121181,2382878,432750,165242,2333567,477157,121430,2382630,523262,75359,2424079,013
83.0360031019,29.9061993701,1.74012384654,2.05157817005,83.0360031019,29.9061993701,2.01226498469,2.4917201516,83.0360031019,29.9061993701,0.579573580886,1.07232028024,83.0360031019,29.9061993701,0.614927450967,1.14841191835,83.0360031019,29.9061993701,0.604153115886,1.12787424759,83.0360031019,29.9061993701,0.655875762428,1.23407503121,83.0360031019,29.9061993701,0.560133375723,1.03107746149,83.0360031019,29.9061993701,0.583142681206,1.08719078378,161921,15191,853183,155588,21464,845348,160066,17149,850329,152456,24757,842215,147422,29491,838221,155588,21464,845348,143195,33911,832006,152456,24757,842215,133767,42909,824142,134941,41803,822789,126690,50278,814080,128829,48268,816674,120877,55539,810852,115277,61092,801285,110575,66231,796568,106486,70465,792487,108562,67584,798146,97544,78404,781761,95242,81377,779864,85586,91194,769792,000
