15.0404,11.7424,5.949,3.3354,5.6378,2.0162,7.262,2.6882,16.7953,4.2937,15.5943,9.6453,10_215
16.2668,12.6881,6.0469,3.1251,5.1522,1.9864,6.9384,2.6871,15.3627,4.2012,14.8434,10.7017,10_216
16.5443,12.6245,5.9513,3.1097,4.6173,1.7787,6.4478,2.5219,15.9382,3.664,16.0997,10.7026,10_217
16.6657,13.5671,6.5379,3.8552,5.2203,2.0351,6.5155,2.5431,14.3403,4.0534,14.1198,10.5466,10_218
15.1714,12.9103,6.6538,3.9418,5.897,1.9457,6.6065,2.5922,15.225,4.4054,14.6006,10.0501,10_219
16.4892,12.3198,5.6873,3.1484,4.9951,2.0514,7.5225,2.9115,15.4405,3.8268,14.5643,11.0434,10_22
16.3186,12.6493,6.2226,3.3306,5.6364,2.3014,6.6221,2.4534,14.8986,3.7084,15.3328,10.5259,10_220
17.7912,13.0938,5.7491,2.9278,4.4366,1.9042,6.4389,2.6165,14.7709,3.5532,15.0653,11.6524,10_221
14.6225,11.1339,5.8827,3.4258,5.4033,1.9179,7.4435,2.8901,16.3123,4.1798,16.6264,10.1617,10_23
14.6538,11.7601,6.3737,3.673,5.7671,2.2464,7.186,2.6119,15.6234,4.2339,15.8392,10.0315,10_24
15.5355,12.3434,6.197,3.5035,5.5059,1.9492,7.0931,2.6479,15.9001,3.82,15.1305,10.3739,10_25
15.7319,12.5477,6.207,3.3219,5.0891,1.8853,6.9745,2.6253,15.9051,4.0973,15.4524,10.1626,10_26
13.7359,11.8421,6.5566,3.7845,5.87,2.2292,7.6265,2.8935,17.1659,4.337,15.138,8.8209,10_27
14.8516,11.8677,6.1481,3.4908,5.3068,1.9205,7.1488,2.7278,15.8027,4.4915,15.868,10.3757,10_28
15.2985,12.8197,6.7056,3.7563,5.5805,2.0635,6.9658,2.7285,15.4063,4.2242,14.5204,9.9309,10_29
11.7727,10.8841,6.7669,3.8098,6.8308,2.8633,9.8119,3.9954,14.1388,5.487,14.0849,9.5543,11_10
11.2769,10.2888,6.8768,3.7941,6.7856,3.097,9.993,4.293,13.9374,5.5513,14.3179,9.7883,11_11
11.3808,10.3923,7.1356,3.8825,7.0467,3.2392,10.0785,4.4927,13.2897,5.4411,13.4763,10.1447,11_110
10.9227,10.3725,7.077,3.6893,7.0733,3.1673,10.2858,4.5673,13.8658,5.6451,13.5794,9.7545,11_111
11.0375,10.4946,7.0465,3.9789,7.0431,3.1178,9.5936,4.2798,14.0671,5.5819,13.9495,9.8098,11_112
10.949,10.2329,6.9438,3.689,6.9914,2.9558,10.2234,4.3918,13.9791,5.7821,13.922,9.9396,11_12
11.2374,10.587,7.1232,4.0022,7.1005,3.3675,9.8334,4.4481,13.346,5.6738,13.5908,9.69,11_13
10.9566,10.3355,7.0348,3.8587,7.1991,3.2664,10.0773,4.4473,13.7879,5.5975,13.7463,9.6927,11_14
11.3274,10.5783,6.7582,3.6069,6.893,2.989,9.9258,4.3195,14.2727,5.4823,14.054,9.7928,11_15
11.6071,10.457,6.7626,3.7086,6.8121,3.1778,10.0377,4.3739,13.6667,5.4585,14.0542,9.8838,11_16
11.6324,10.5928,6.9139,3.7931,6.7997,3.2204,10.0969,4.3886,13.4646,5.4365,13.67,9.9911,11_17
11.1875,10.2853,7.1083,3.6152,7.1116,3.392,9.9064,4.3793,13.6885,5.6234,14.0529,9.6496,11_18
11.0983,10.3238,6.9726,3.7687,6.914,3.1812,10.1953,4.4355,13.7997,5.603,13.9036,9.8043,11_19
13.3561,11.9041,6.7557,3.6884,6.3503,2.8777,9.228,3.6702,13.9126,4.8701,13.838,9.5487,11_20
12.6404,11.6657,7.1658,3.9447,6.7114,2.9957,9.1519,3.8073,13.5748,4.9158,13.8936,9.533,11_21
11.9562,10.8353,6.8328,3.773,6.6367,3.2114,9.3265,4.1162,14.3564,5.2327,14.3029,9.4201,11_210
12.149,10.6584,6.4311,3.7066,6.5298,2.8651,9.7108,3.9657,15.0511,4.7875,14.7821,9.3628,11_211
11.8717,11.0834,7.4023,4.1376,6.9569,3.4451,8.8721,3.8771,13.6778,4.9326,14.2813,9.4622,11_212
12.2559,11.3474,7.1929,3.9061,6.572,2.9908,9.1375,3.8244,13.7717,5.1021,14.2208,9.6785,11_213
12.7734,11.4607,6.8807,3.7485,6.5344,2.9444,9.0523,3.6917,14.63,4.8558,14.0431,9.3849,11_22
12.0625,10.8308,6.5926,3.8474,6.8106,2.9694,9.2618,3.6665,14.8633,5.0113,14.6494,9.4345,11_23
12.2037,11.0951,6.8968,3.8397,6.8431,3.0418,9.5033,4.0257,13.6671,5.2973,13.7246,9.8619,11_24
11.6733,11.0891,7.3208,4.0337,7.004,3.1564,9.095,3.9267,14.6238,4.9703,14.0,9.1069,11_25
12.4866,11.2463,6.9118,3.7397,6.4094,3.2162,9.51,4.2063,13.7941,5.0661,13.6238,9.7896,11_26
12.3597,10.8784,6.8799,3.7133,6.5732,3.0457,9.1552,4.1193,14.2723,5.1676,14.2254,9.6099,11_27
12.3339,10.9238,6.74,3.6691,6.4797,2.8028,9.4573,3.8361,14.2879,4.9957,14.5288,9.9448,11_28
12.5192,10.8744,6.7033,3.5614,6.3072,2.8973,9.2044,3.9303,14.5387,5.0547,14.6902,9.719,11_29
12.2487,11.4307,7.0311,4.0113,6.6092,2.7537,9.2427,3.7609,13.3486,5.5448,13.9498,10.0686,11_30
11.633,11.124,7.0215,3.8173,6.8319,2.9667,9.6927,3.93,13.9575,5.4501,14.0054,9.5698,11_31
11.1384,9.7901,6.7434,3.7591,6.9688,3.1574,10.1362,4.1092,13.8007,5.5179,14.9095,9.9692,11_310
11.3668,10.6137,6.7967,3.941,6.9183,3.0054,9.5472,4.0181,14.9195,5.2741,14.253,9.3461,11_311
11.3225,10.4775,6.8343,3.8318,6.8304,3.0301,9.9194,4.156,14.3958,5.3232,14.1796,9.6994,11_312
11.7532,10.8986,6.9147,3.9505,7.0516,3.0081,9.563,3.7522,13.7522,5.4721,14.0505,9.8333,11_32
11.3245,10.6856,6.8691,3.9859,6.9217,2.8112,9.4524,3.908,14.4201,5.6944,14.3539,9.5732,11_33
11.5734,10.7258,6.8269,3.843,6.9984,2.9319,9.5219,3.9567,14.5227,5.4708,14.0931,9.5354,11_34
11.0336,10.0847,6.6001,3.6765,6.9349,3.0431,10.4173,4.1605,14.1599,5.7386,14.5992,9.5515,11_35
11.4775,10.7178,6.9032,3.9383,6.8149,3.0661,9.7188,4.2386,14.081,5.5862,13.8482,9.6095,11_36
11.0099,10.1536,6.907,3.7972,7.0095,3.2864,9.903,4.3174,14.0134,5.821,14.2659,9.5157,11_37
12.0107,10.6153,6.8516,3.7313,6.7202,2.9375,9.5682,3.9236,13.7584,5.2581,14.4437,10.1812,11_38
10.9075,9.8771,6.7442,3.8027,7.0337,2.9832,9.8231,4.0725,14.8647,5.4415,14.7837,9.6661,11_39
11.8614,11.0367,6.7125,3.7184,6.4607,2.901,10.1992,4.5523,14.0381,5.4919,13.405,9.6227,11_40
11.3512,10.7736,7.2438,3.9668,7.0208,3.3473,9.9506,4.2152,13.2919,5.526,13.5448,9.7681,11_41
10.7466,10.3171,7.1309,3.9195,7.0067,3.1527,10.3339,4.5839,13.7282,5.5654,13.7987,9.7164,11_410
11.0775,10.1631,6.842,3.6869,6.8588,3.0458,10.182,4.3259,14.1905,5.503,14.262,9.8625,11_411
11.8062,11.0114,6.9509,3.8418,6.9133,3.034,9.7057,4.0866,13.9115,5.4592,13.5443,9.7351,11_42
11.1801,10.3793,6.8751,3.7186,6.9297,3.1403,9.983,4.4142,14.3244,5.4718,14.0555,9.528,11_43
11.0379,10.5317,6.9813,3.8861,6.9971,3.0635,9.9376,4.0759,14.2473,5.6543,13.9801,9.6072,11_44
10.7618,10.3818,7.1206,3.7998,7.0561,3.4413,10.4115,4.5532,13.9553,5.556,13.4729,9.4897,11_45
11.2234,10.5754,7.167,3.9594,6.9425,3.1787,9.7471,4.3438,14.1912,5.2911,13.7728,9.6076,11_46
11.4438,10.4224,6.9407,3.8871,6.9143,3.1764,9.9047,4.0907,13.6707,5.5034,14.2376,9.8082,11_47
10.7009,10.3257,7.1193,3.8842,7.1988,3.1591,10.1973,4.3304,14.1457,5.4882,14.024,9.4265,11_48
11.2241,10.4815,6.9685,3.8581,6.9482,3.2035,9.9741,4.2961,13.6986,5.727,13.9387,9.6815,11_49
12.9369,11.6276,6.7774,3.9232,6.4524,2.8932,9.0847,3.557,14.3217,4.793,14.1019,9.531,11_50
13.2998,11.8311,6.8114,3.6595,6.4222,2.8369,9.562,3.6113,13.2576,4.8211,13.9598,9.9272,11_51
13.3604,11.9333,6.7981,3.8075,6.554,2.7176,8.4236,3.3008,14.2559,5.0132,14.0656,9.77,11_510
12.3119,10.7623,6.4934,3.7416,6.4834,2.7918,9.4076,3.7666,14.8938,4.8888,14.7788,9.6801,11_511
12.7653,11.3296,6.7988,3.8344,6.3361,2.8085,9.0868,3.8168,14.1733,4.7119,14.5203,9.8185,11_512
12.6861,11.3601,6.7429,3.9157,6.6339,2.547,9.0911,3.5115,14.7712,4.8546,14.3691,9.5167,11_52
13.1275,11.6847,6.8705,3.717,6.5508,2.7478,8.8189,3.6571,13.697,5.1399,14.0947,9.8941,11_53
12.2678,10.966,6.6806,3.8002,6.7683,2.8531,9.5025,3.7612,14.1777,5.1313,14.4018,9.6896,11_54
12.5229,11.1704,6.5513,3.7355,6.4456,2.6432,9.1352,3.5217,15.3489,4.8175,14.8105,9.2975,11_55
12.632,11.2253,6.6586,3.5735,6.3586,2.6411,9.4051,3.6506,14.3671,4.8606,14.7948,9.8328,11_56
12.2247,10.6784,6.522,3.5529,6.5066,2.8943,9.5198,3.7577,15.196,4.7357,14.9956,9.4163,11_57
13.2837,11.305,6.556,3.6513,6.4191,2.7628,8.7637,3.5767,13.6869,4.8087,15.0285,10.1576,11_58
12.2575,10.8713,6.5575,3.7513,6.5394,3.0064,9.9419,3.9426,14.042,5.1352,14.069,9.8857,11_59
10.651,10.2061,6.8748,4.2622,7.2305,3.4747,10.1227,4.9794,13.8125,5.6995,13.3471,9.3396,12_10
10.5218,10.5844,7.5149,4.6121,7.4766,3.8408,9.919,5.0985,12.662,5.7638,12.5074,9.4987,12_11
11.8556,10.8447,7.1405,4.3428,7.09,3.3945,9.1066,4.4906,12.8647,5.4667,13.3589,10.0444,12_110
11.8654,10.5407,6.7081,3.9023,6.4651,3.0572,9.6448,4.7854,14.0542,5.3517,13.6295,9.9956,12_111
11.0742,9.9329,6.4277,4.0104,6.9827,3.4296,10.475,4.8199,14.1738,5.574,13.4344,9.6655,12_112
11.8673,11.1992,7.0841,4.2273,6.9085,3.3746,9.253,4.4409,13.5347,5.2864,13.3663,9.4576,12_113
10.739,10.0566,6.9226,4.2991,7.4852,3.542,10.2945,4.9259,13.7219,5.5943,13.0448,9.3742,12_114
9.944,9.6902,6.7498,4.5005,7.6743,3.852,10.6296,4.9044,13.5737,6.0253,13.3236,9.1325,12_115
10.804,10.1509,6.6187,4.2489,7.356,3.6143,10.3727,4.8937,13.2642,5.9226,13.2868,9.4671,12_116
10.1767,10.073,7.2969,4.7092,7.6784,3.6876,10.1496,4.7795,13.0581,5.8059,13.1842,9.4009,12_12
10.9074,10.2805,7.1631,4.3457,7.2078,3.4699,9.8338,4.5962,13.5174,5.6284,13.3882,9.6615,12_13
10.9534,10.4259,7.175,4.3515,7.5133,3.6366,9.922,4.5371,12.7854,5.7996,13.0856,9.8146,12_14
10.2692,9.8354,7.0258,4.4278,7.3687,4.1374,10.5894,5.2588,13.2485,5.8012,12.5628,9.475,12_15
10.5469,10.2311,7.1854,4.417,7.4256,3.9287,9.9297,4.6748,13.3041,5.9253,12.985,9.4463,12_16
10.5737,10.0282,7.1403,4.5126,7.3965,4.2212,10.382,5.1226,13.2034,5.5273,12.5034,9.3888,12_17
11.5837,11.3959,7.6973,4.7847,7.0499,3.4004,9.1203,4.4777,12.7908,5.2602,12.875,9.5642,12_18
11.2007,10.4165,7.2559,4.4581,7.2131,3.9258,10.0569,5.0601,12.7438,5.4229,12.3667,9.8794,12_19
10.1967,10.0866,6.9595,4.8354,7.83,4.0872,10.582,5.1086,13.3564,5.712,12.7714,8.4742,12_20
9.7546,9.9894,7.0622,4.6185,7.3531,3.4127,10.6294,4.9556,14.0321,6.0209,13.38,8.7916,12_21
10.7077,10.7359,7.213,4.4767,7.2975,3.3786,9.8385,4.54,13.2435,5.9337,13.3579,9.2771,12_210
11.0214,10.3583,6.7946,4.1929,7.2014,3.2755,10.0278,4.3475,14.0978,5.57,13.7842,9.3286,12_211
10.2467,9.8175,6.8799,4.5215,7.7103,3.9459,10.6235,5.1565,13.1947,5.7566,12.7167,9.4303,12_212
9.927,10.113,7.1576,4.6638,7.8947,3.5995,10.1578,5.115,13.0373,6.1174,12.965,9.2519,12_213
10.5369,9.9653,6.7184,4.2695,7.4178,3.6523,10.3324,4.8393,13.4277,6.0135,13.2871,9.5398,12_214
10.1893,10.0106,7.1856,4.2767,7.5458,3.7404,10.7283,5.138,13.7808,5.5389,12.7813,9.0843,12_215
10.422,9.9297,6.811,4.2769,7.4264,3.5429,10.4901,4.9451,13.8857,5.7956,13.3363,9.1385,12_216
10.3971,10.213,6.9495,4.4263,7.3351,3.7054,10.7924,5.1104,13.3563,5.8991,12.618,9.1975,12_217
10.5366,11.0017,7.3688,4.5652,7.3074,3.1261,9.6986,4.5169,14.0334,5.7454,13.1384,8.9615,12_218
10.5579,10.6551,7.2138,4.4325,7.545,3.7818,10.1457,4.7822,12.9802,5.7618,12.6885,9.4555,12_219
10.4287,10.5652,7.1562,4.4774,7.4617,3.655,10.3864,4.9463,13.2804,5.7342,12.7827,9.1258,12_22
11.697,10.6744,6.4086,4.1058,6.994,3.6531,10.4129,5.2377,13.4338,5.3782,12.4112,9.5933,12_220
10.7562,10.1123,6.5607,4.0916,7.2705,3.4679,10.4216,4.6062,13.8819,5.8889,13.5879,9.3543,12_221
10.5055,10.0955,6.8973,4.3468,7.4271,3.6178,10.1903,4.7606,13.5239,5.7912,13.5509,9.2931,12_23
10.8652,10.5163,6.8685,4.4011,7.392,3.4979,9.96,4.592,13.4065,5.7826,13.3142,9.4037,12_24
10.9479,10.721,7.4102,4.7799,7.5614,3.778,9.3735,4.7475,12.471,5.9114,12.7167,9.5814,12_25
10.9907,10.4525,6.8571,4.3597,7.363,3.5416,9.9932,4.7203,13.4235,5.7196,13.1741,9.4047,12_26
9.8512,10.2226,7.4711,4.8622,8.0916,4.4274,10.5804,5.1792,12.297,6.1145,11.946,8.9567,12_27
10.4617,10.2847,6.7781,4.6068,7.7451,3.5648,10.5053,4.6092,13.4327,5.9469,13.2461,8.8186,12_28
10.9506,10.3958,7.0163,4.4854,7.5004,3.5934,10.0368,4.8317,13.2966,5.6276,12.8107,9.4548,12_29
11.4031,10.8949,7.2013,4.1444,7.2409,3.4623,10.1712,4.5656,12.8347,5.5839,12.8386,9.6591,12_30
10.7066,10.9701,7.5901,4.3475,7.4512,3.4965,10.2484,4.852,12.6992,5.4795,12.4597,9.6992,12_31
10.9405,11.0296,7.5024,4.744,7.4271,3.4282,9.7594,4.6053,12.3494,5.6932,12.7873,9.7337,12_310
11.1873,10.4265,6.8451,4.3113,7.1318,3.2969,9.8664,4.6399,13.3264,5.5948,13.5403,9.8333,12_311
10.5239,10.6021,7.2526,4.4547,7.4597,3.2269,9.742,4.6554,13.5331,5.7543,13.3006,9.4947,12_312
10.9143,10.2463,7.0516,4.1793,7.2229,3.3835,9.9355,4.4697,13.2638,5.7272,13.9231,9.6829,12_313
11.0421,10.7726,7.1472,4.1858,7.1735,3.2227,10.3551,4.618,12.8811,5.7914,13.1276,9.683,12_314
11.3835,10.6175,6.6732,3.9233,7.0481,3.0991,10.3707,4.4193,13.7795,5.8373,13.3487,9.4999,12_315
11.1033,10.8251,7.098,4.4958,7.0739,3.1967,9.8563,4.4858,13.7255,5.6748,13.2651,9.1997,12_316
11.0245,10.5579,6.74,4.1448,7.353,3.2423,10.3467,4.4002,13.2723,6.0282,13.2654,9.6247,12_317
10.7327,10.5741,7.1885,4.2697,7.3857,3.1761,10.2167,4.5793,12.8429,5.7961,13.2696,9.9687,12_32
10.6546,10.5516,7.0943,4.104,7.3355,3.1218,9.8391,4.4175,13.4564,5.8864,13.8115,9.7273,12_33
10.6605,10.5188,7.2613,4.3951,7.3297,3.2335,10.1242,4.5317,13.2467,5.736,13.2894,9.6732,12_34
11.1498,10.926,7.3487,4.3728,7.4221,3.2224,9.8629,4.1455,13.0363,5.6107,13.442,9.4608,12_35
11.2557,10.7091,7.0026,4.12,6.8638,3.0074,9.9073,4.4335,13.392,5.829,13.5473,9.9323,12_36
11.7588,11.0482,6.9963,4.1837,6.9592,3.154,9.8738,4.3469,13.1725,5.5139,13.321,9.6716,12_37
10.2432,10.0399,7.1527,4.457,7.7203,3.4782,10.1918,4.5902,13.1561,5.9006,13.4831,9.5868,12_38
11.4013,10.6657,7.0522,4.2655,7.3145,3.2752,9.5423,4.1743,13.1691,5.6474,13.7698,9.7229,12_39
10.8928,10.2569,7.0175,4.2037,7.1384,3.3997,9.6658,4.9708,13.788,5.7012,13.4018,9.5633,12_40
10.7716,10.0775,7.0066,4.1993,7.1404,3.2532,10.0194,4.8216,13.6642,6.0275,13.4723,9.5463,12_41
9.3796,9.8034,7.5376,4.7998,7.9912,4.1583,10.6076,5.7047,12.8437,6.1561,12.0716,8.9466,12_410
10.3847,10.5649,7.3981,4.7837,7.7063,3.8368,9.9157,4.8834,12.7669,5.7678,12.6984,9.2934,12_411
10.4221,10.1001,6.9208,4.2575,7.4815,3.5089,10.0832,4.8044,13.5012,5.8472,13.4858,9.5872,12_412
9.8606,9.7563,7.1633,4.7039,7.678,4.085,10.258,5.3196,13.0627,6.3131,12.6067,9.1928,12_413
10.234,10.1716,7.2658,4.6561,7.484,3.8874,10.3768,4.9521,13.0723,5.6584,13.0567,9.1849,12_414
9.6498,9.6641,7.1504,4.6188,7.7569,4.2513,10.5882,5.2968,13.002,5.9997,12.7308,9.2912,12_415
10.3187,10.2184,7.3055,4.5576,7.4415,3.5837,9.8217,5.0657,13.5191,5.7967,13.2494,9.1219,12_416
9.8011,9.8892,7.3456,4.4632,7.8834,4.2336,10.5878,5.4355,12.7945,6.1819,12.2414,9.1428,12_417
9.9331,9.8073,6.9966,4.3496,7.5033,3.8223,10.7259,5.082,13.6675,6.0298,12.9627,9.1197,12_418
9.2876,9.7234,7.4137,5.0168,8.0776,4.4759,10.7385,5.5885,12.5407,6.2319,11.7434,9.162,12_419
11.2705,10.9843,7.1086,4.1054,6.8412,3.1677,9.7261,4.7945,13.4012,5.6978,13.1304,9.7724,12_42
10.825,10.3748,7.1803,4.6212,7.4844,3.7968,9.7725,4.8103,12.5577,5.9836,12.8715,9.7219,12_420
10.7886,10.3338,7.0159,4.3088,7.1851,3.4805,9.646,4.8076,13.6011,6.0205,13.3352,9.4768,12_43
11.1227,10.3716,6.8809,4.5238,7.4715,3.7428,9.5977,4.7283,13.203,5.6345,13.1942,9.5289,12_44
10.2615,10.3319,7.4525,4.7733,7.8991,4.0342,9.9426,4.9141,12.3622,5.7148,12.6262,9.6874,12_45
10.3766,10.4699,7.3235,4.4979,7.8913,3.7419,10.2703,4.8235,12.9144,5.6955,12.7377,9.2575,12_46
9.0944,9.6062,7.4006,4.7998,8.356,4.531,10.7786,5.399,12.6927,6.4257,12.0514,8.8645,12_47
9.7655,10.1718,7.4671,5.0235,8.3058,4.1529,10.2124,4.8059,12.5631,5.9696,12.4093,9.1532,12_48
9.8223,9.964,6.9823,4.5757,7.8866,3.8089,10.4015,5.0132,13.4499,6.028,12.8894,9.1784,12_49
13.6407,12.3279,6.822,3.9366,6.2837,2.963,8.8249,4.1661,13.9005,5.1566,12.4072,9.5707,13_10
13.3822,11.6874,6.6781,3.9179,6.3129,2.9883,8.754,4.1374,13.9698,5.1493,13.3505,9.6722,13_11
13.8073,12.3579,7.0195,3.7297,6.2742,3.2544,8.7847,4.4484,13.0502,5.058,12.3033,9.9123,13_110
12.7908,11.962,7.1002,3.9106,6.7119,3.3119,8.9413,4.3044,14.1861,4.7323,12.6632,9.3855,13_111
13.1503,11.9205,7.0426,3.9814,6.4881,3.3738,8.9006,4.3072,13.4437,4.9089,12.5413,9.9416,13_112
13.4945,11.9223,6.6287,3.6987,6.2511,2.9043,8.7809,4.0839,14.2331,5.2906,13.0445,9.6674,13_12
13.7751,12.1152,6.4615,3.6442,6.1117,2.8854,8.6741,4.0488,14.4108,4.9987,13.2756,9.5988,13_13
12.4512,11.2512,6.9046,4.0539,6.8427,3.2982,9.122,4.1298,13.5135,5.209,13.2564,9.9675,13_14
12.9395,11.4767,6.738,3.9466,6.5109,3.1848,8.8427,4.2881,13.9945,4.9265,13.2309,9.921,13_15
13.5556,11.9267,6.7505,3.7291,6.3005,2.8335,8.6597,3.8821,14.7663,4.811,13.3146,9.4704,13_16
14.0499,12.3299,6.6051,3.5808,5.8721,2.7718,8.6131,4.0566,14.4998,4.6083,13.1826,9.8299,13_17
13.5673,11.9442,6.6037,3.5899,6.0955,3.0219,8.7706,4.0481,14.4369,5.1339,13.072,9.716,13_18
13.4423,12.1554,6.8711,4.039,6.2976,3.0012,8.4716,4.1128,13.7421,5.0922,13.0979,9.677,13_19
13.9285,11.8895,6.5613,3.8965,6.2012,3.0077,8.7432,3.8922,14.0242,4.9324,12.9997,9.9234,13_20
13.7453,11.9643,6.6901,3.8231,6.0862,3.0191,8.5287,4.0473,13.867,4.9459,13.4458,9.8373,13_21
14.0041,12.0175,6.7547,3.9523,6.2373,2.9685,8.441,3.7843,13.9418,4.5925,13.2903,10.0159,13_210
14.4251,12.6362,6.8297,3.8391,6.0917,2.9575,8.1732,3.6882,13.5417,4.9452,12.8883,9.9842,13_211
13.9424,12.7585,7.1486,3.878,6.0029,2.8633,8.0681,3.6684,14.3664,4.6284,13.1324,9.5426,13_212
15.2654,12.8572,6.5528,3.4956,5.6817,2.696,8.0428,3.7307,13.9051,4.7053,12.7989,10.2685,13_213
14.3447,12.6025,6.6372,3.6977,5.7908,2.749,8.3494,3.7065,14.5016,4.7522,13.1086,9.76,13_214
13.4572,11.8885,6.7457,3.751,6.28,3.1283,8.6357,4.085,14.1991,5.1283,12.9608,9.7404,13_22
14.2547,12.3157,6.4635,3.7472,5.9304,2.7494,8.012,3.7472,14.5496,4.7158,13.706,9.8084,13_23
13.7284,11.9652,6.5665,3.9068,6.2776,2.8905,8.5005,3.7905,13.9309,4.9372,13.6561,9.8498,13_24
13.9605,12.3398,6.8401,3.9125,6.1841,2.9679,8.3619,3.9712,13.3246,4.8906,13.1854,10.0614,13_25
13.7004,11.2426,6.1762,3.566,6.2002,2.7713,9.0383,3.9788,14.9799,4.6193,13.6713,10.0557,13_26
14.5652,12.6407,6.5425,3.6413,5.9335,2.6774,8.1953,3.7116,14.3462,4.7602,13.1714,9.8146,13_27
14.3312,11.8906,6.3618,3.7379,5.9099,2.8758,8.3588,3.865,13.9397,4.7687,13.6794,10.2809,13_28
14.1313,12.0919,6.6848,3.8008,5.9882,2.967,7.9807,3.8333,13.7541,4.8674,13.5285,10.372,13_29
15.1841,12.5551,6.4547,3.5512,5.8299,2.7385,8.0342,3.6026,13.4571,4.8292,13.0825,10.6808,13_30
14.2246,12.0838,6.4875,3.5906,6.0027,2.8548,8.5672,3.9592,13.9633,4.7793,13.2884,10.1985,13_31
15.0246,12.2292,6.2794,3.4263,5.7765,2.7126,8.1565,3.7558,14.2922,4.7958,13.3286,10.2225,13_310
13.54,12.2526,7.1939,4.0292,6.2311,2.9681,8.2346,3.9642,14.0446,4.8955,13.1708,9.4756,13_311
16.2349,12.8757,6.0891,3.3127,5.302,2.4426,7.826,3.7079,13.7026,4.6661,13.1364,10.7037,13_312
14.3584,12.26,6.4749,3.5455,6.0578,2.7947,8.5653,3.807,14.0231,4.9605,12.9049,10.2482,13_32
