-1.72981587195,-5.59936871676,-0.807254793133,-0.251879295705,0.614958173928,-0.870232809197,0.286794791354,10_10
-4.17434011486,-7.02594446575,-0.916584245401,0.109950400049,0.335094103346,-2.80430609238,-1.07681833751,10_11
-0.0532214925741,-5.60044404971,-0.72211697626,0.406307913208,-0.0263751845978,0.855350827609,1.02867792719,10_110
-3.85013125757,-7.27014371611,0.359378664053,0.688780152634,0.714719136708,-1.79455558879,-0.305054839783,10_111
-3.75946160317,-6.61596920712,1.34928453849,-1.31890527582,1.91925872037,-1.55101224877,0.632072571687,10_112
-3.46777952874,-5.87904637151,-0.0741691314647,2.05495974357,0.512164053983,-1.88440086698,-1.14728246567,10_113
-5.61028979722,-5.4916347128,-0.292475931897,1.94747207294,-0.0554696571324,-0.584516156743,-1.49838388932,10_114
-3.72332413116,-6.03466693994,2.13959154875,1.59607250508,2.06151596254,-2.05724100725,1.43295441115,10_115
-2.88844577418,-6.25805859297,0.713854928676,0.385291953847,0.293991718202,-1.33530122648,0.793207008195,10_116
-1.18079458298,-3.05944680217,0.989098844123,0.56226602084,0.506001061293,0.330971615829,1.60857068179,10_117
-3.038005638,-4.5582883548,1.16393727341,-1.18361197768,2.03399673533,-1.57796891239,1.0226535932,10_118
-3.71724501077,-6.45543546179,2.28996819299,1.30649683126,0.52120144467,-2.29355000814,1.32176111159,10_119
-3.5471129384,-6.95949507959,0.701413581985,0.956362621927,-0.115239993548,-1.88814465966,-0.562279263682,10_12
-0.282190222364,-4.52514388845,0.37117539255,-0.197551993723,0.035996634638,-1.094371191,1.07752058729,10_120
-2.11981110954,-6.36409980799,-0.0129932587084,1.59134597428,-1.01247287057,-0.48201031653,-0.141097965212,10_121
-3.47539416716,-6.73068888363,0.84537800798,0.188942645477,-0.173160572695,-3.02583176006,-0.562382126004,10_122
-4.51629379234,-8.25332602474,0.320192287142,0.383869216302,1.38708961228,-3.15920748468,-0.630346533348,10_13
-2.55143725769,-7.72855686717,-0.28847514361,0.427172572222,0.250925871614,-3.68199149578,-0.629748798168,10_14
-4.19412680659,-8.38773977154,-0.415907286742,0.836270348803,1.41916172386,-2.74325286288,-1.0418713299,10_15
-2.47212350038,-6.99869873435,0.537319147544,-0.000550269912528,1.23197331546,-1.48181395341,0.472636328371,10_16
-2.87517546738,-5.31353370753,0.410333651579,0.117774506629,2.25120537145,1.12203102677,1.74352212799,10_17
-0.36526381322,-5.08145333452,-0.755687338147,0.883549540402,-2.45688767639,2.73964240859,0.501355740194,10_18
-0.669789885146,-4.88174423393,-0.507527480524,-1.2049742454,-1.367850984,-0.642255659549,0.91012148092,10_19
-3.86171114608,-5.66428212099,-1.07437014798,0.770016516188,-0.10195250543,-2.37136412545,0.195537712123,10_20
-3.51169354352,-6.53004569479,-0.825543054701,1.68332127977,0.612480011746,1.11046506547,0.0461331586579,10_21
-3.88706361053,-6.80127139819,-0.0546548833552,1.00282303102,-0.444733004919,-1.11894166129,-0.338793307551,10_210
-2.89607671205,-7.86863063534,1.41959920826,1.56354807654,0.0127120403453,-0.576911683604,1.0731560067,10_211
-4.89538416109,-8.67593151292,1.46139334902,3.44284076537,0.480099958128,0.00473592008954,-1.6094080694,10_212
-3.48172168277,-6.51705378493,2.37041508285,1.62859661826,2.05872725439,-0.769368499457,0.812129456477,10_213
-3.06836302422,-7.1005624735,-0.312057789048,0.232913319764,0.274941759833,0.470989446928,-0.306518122305,10_214
-2.58390940398,-8.60304074863,-0.0626953419103,2.39227291141,1.71303591144,0.88654659804,0.490663911638,10_215
-2.27002726687,-7.91759064398,0.66705511893,0.142578271724,-0.580497292454,-2.04928649214,0.715761114937,10_216
-3.35149772128,-8.77475850463,1.18668281263,1.35612111853,0.545993107552,-2.19778142821,0.569698900717,10_217
-1.48002440824,-6.97933630983,-1.05287593234,-1.62549643195,-0.973170037948,-1.03866780289,0.0883377105725,10_218
-0.743052259043,-6.91756702476,-0.857169656804,0.591343902827,-0.845204468592,-0.120348710729,0.599885522916,10_219
-4.09414850456,-7.11055862793,0.329484555568,-0.301636112105,1.15321101291,-1.0953331581,0.742664860437,10_22
-2.23599118729,-8.59080389543,0.0406203187779,0.377416368478,0.96085539783,-2.11335650895,-1.34244322433,10_220
-3.42909166539,-8.98241846161,0.994755509547,-0.615228128215,0.0846247065233,-3.80411043933,-0.280614787255,10_221
-4.50303636337,-7.6243671298,0.332292902842,2.95255073249,1.52365862381,-0.645261934561,-1.12291061313,10_23
-3.22711743271,-7.38388588385,-0.689741934059,2.90643196979,0.474322911852,0.503305327226,-0.91126759802,10_24
-2.99144418524,-7.79413668177,0.0990101001147,1.31436227058,0.376439044804,0.360586903383,0.342053296792,10_25
-3.68701789448,-7.380133268,-0.421540824771,1.46577270364,-0.538198811314,-0.370066941814,-0.0381576633267,10_26
-3.19628640734,-6.28193037933,-0.764672747483,2.96442721285,-0.142794506964,3.1285498885,1.31383160346,10_27
-3.19583486802,-7.16741309058,0.630237455504,1.49806090709,0.272721587921,-0.157465123198,-0.240009527771,10_28
-1.93859749016,-6.64698810027,0.0454117422165,-0.00601069337144,-0.649557785881,1.08463628447,0.572428001456,10_29
-2.39662032566,-1.77842251862,-0.985913505273,1.28976523329,0.631049244969,0.641274922134,-0.0419933144235,11_10
