12.0048,11.1915,9.3706,4.5594,2.5802,3.361,1.0112,0.878,3.559,1.2919,1.4502,18.295,2.3463,16.4633,5.4878,6.1499,10_27
12.958,11.1026,9.4146,4.1451,2.1724,2.9503,0.8778,0.8396,3.4611,1.2036,1.3533,17.4583,2.3338,16.6833,6.476,6.57,10_28
13.5563,11.7153,9.6071,4.4542,2.4106,3.1065,0.9543,0.8104,3.3648,1.1715,1.3506,17.3381,2.4018,15.4765,6.0573,6.2247,10_29
10.5037,10.6527,9.1834,4.6854,2.5007,3.9767,1.4535,1.2503,5.1255,1.7649,1.8642,15.1508,2.7625,15.9159,6.2833,6.9265,11_10
9.8212,10.1478,8.9639,4.7175,2.3696,4.0046,1.7072,1.5033,5.6361,2.0303,2.0682,14.757,2.9001,15.82,6.5005,7.0528,11_11
10.159,10.2605,8.9931,4.8686,2.3689,4.2339,1.8299,1.6756,5.929,2.3318,2.2888,13.6175,2.8747,14.7112,6.6027,7.255,11_110
10.123,10.6224,9.1068,4.6995,2.2941,4.1172,1.6879,1.7271,6.045,2.2244,2.0346,14.5085,2.7739,15.1845,6.0712,6.7799,11_111
9.8376,10.3215,9.3207,4.8781,2.5494,4.2122,1.7906,1.5757,5.7105,2.1681,2.1835,14.1215,2.7023,14.8629,6.5661,7.1991,11_112
9.724,10.0396,8.9362,4.751,2.2482,4.1416,1.6845,1.4146,5.8022,2.1154,2.0763,15.1737,2.7074,15.5763,6.4747,7.1342,11_12
9.9632,10.2749,9.0651,4.9524,2.5151,4.3621,1.8586,1.7008,5.7687,2.258,2.0476,13.9979,2.9457,14.8727,6.3531,7.0642,11_13
9.8887,10.2577,9.0888,4.8052,2.348,4.2218,1.8491,1.6636,5.8009,2.2428,2.1109,14.4362,2.7664,15.0464,6.4646,7.0089,11_14
10.1979,10.2948,8.9113,4.5361,2.3093,3.9175,1.5753,1.4701,5.6639,1.9835,1.9959,15.3423,2.8763,15.5649,6.3732,6.9876,11_15
10.5023,10.5524,9.0357,4.5679,2.2619,3.8787,1.6949,1.5747,5.6779,1.9955,2.0355,14.5673,2.6466,15.5631,6.4252,7.0202,11_16
10.5003,10.7872,9.1443,4.5884,2.3139,3.8202,1.6637,1.6914,5.8031,2.101,2.1172,14.059,2.8993,14.9961,6.495,7.0202,11_17
10.1015,10.3432,8.6676,4.4824,2.1356,3.9257,1.9548,1.8223,6.0827,2.4238,2.2054,14.1489,3.036,15.2194,6.4909,6.9599,11_18
10.1916,10.3909,9.3139,4.7935,2.4292,3.9852,1.673,1.6643,5.955,2.0934,2.0674,14.6275,2.5679,15.3599,6.15,6.7373,11_19
11.8059,11.467,9.4678,4.36,2.3043,3.4541,1.2109,1.0776,4.2471,1.3803,1.5836,15.7231,2.7018,16.5138,6.0453,6.6575,11_20
10.9289,11.1258,9.6805,4.6647,2.4785,3.9583,1.5427,1.2809,4.6789,1.6787,1.6544,15.2282,2.7302,15.8046,6.1343,6.4307,11_21
10.6037,10.6238,9.048,4.5391,2.4279,3.8831,1.518,1.3421,4.7954,1.792,2.0056,15.6303,2.9004,16.0325,6.2381,6.6201,11_210
10.8365,10.5719,9.0846,4.5164,2.3905,3.662,1.2715,1.1593,4.5653,1.5477,1.6167,16.308,2.4394,17.3954,5.9375,6.697,11_211
10.1598,10.8055,9.482,4.9302,2.5851,4.1213,1.7786,1.7119,5.2543,2.167,2.0582,14.437,2.5678,15.4611,6.1374,6.3428,11_212
10.528,10.8328,9.3775,4.7868,2.5087,4.0363,1.5772,1.3848,4.9792,1.722,1.7524,15.3892,2.6611,16.0616,6.0231,6.3793,11_213
11.2299,11.0458,9.2721,4.4831,2.3014,3.7935,1.3902,1.1973,4.554,1.6096,1.6961,16.5488,2.5763,16.5222,5.8156,5.9641,11_22
10.5739,10.2731,8.8971,4.4987,2.4721,3.9437,1.2664,1.0984,4.3005,1.5159,1.7958,16.6189,2.6377,17.2299,6.1009,6.7772,11_23
10.8921,10.7724,9.1871,4.6643,2.4715,3.863,1.4611,1.2543,4.8581,1.7682,1.8901,15.171,2.7437,16.0007,6.1647,6.8375,11_24
10.3433,10.6823,9.3038,4.7372,2.4741,3.9828,1.5491,1.4436,5.0223,1.978,1.8971,15.9134,2.6268,15.8887,5.8598,6.2976,11_25
11.1932,11.0907,9.3047,4.5617,2.2725,3.8511,1.5667,1.4689,5.0386,1.7312,1.7861,14.9943,2.6064,15.6691,6.1141,6.7508,11_26
10.9192,10.6068,8.9865,4.4499,2.2129,3.7788,1.5619,1.4893,5.25,1.9206,2.0436,15.4558,2.8618,15.9133,6.0662,6.4834,11_27
10.8073,10.8912,9.1574,4.4528,2.1756,3.7703,1.5019,1.3164,5.0823,1.8134,1.7692,15.6157,2.487,16.3843,6.085,6.6902,11_28
11.027,10.8156,8.8603,4.2562,2.1446,3.6309,1.3762,1.2308,4.8837,1.7153,1.7835,16.2388,2.5806,16.983,6.0221,6.4515,11_29
10.6998,10.9675,9.6355,4.8364,2.5082,3.7041,1.3408,1.2135,4.911,1.6984,1.795,14.5378,2.6552,15.5362,6.6424,7.3183,11_30
10.0903,10.6444,9.3705,4.7471,2.4221,3.8845,1.5291,1.4719,5.5374,1.8471,1.849,14.9821,2.8963,15.4962,6.3752,6.857,11_31
9.6539,9.8008,8.6953,4.4855,2.2563,3.8322,1.6075,1.508,5.8194,2.1297,2.1207,14.6617,2.8871,16.4726,6.8187,7.2506,11_310
9.9243,10.1202,9.1593,4.8152,2.5492,4.2037,1.6068,1.3527,5.1832,1.8636,1.9563,15.5046,2.6604,15.9758,6.4565,6.6683,11_311
9.9352,10.4118,9.1334,4.5856,2.4231,4.02,1.5723,1.4343,5.3139,1.9198,1.9421,15.2847,2.7639,16.0843,6.3005,6.8751,11_312
10.1865,10.4829,9.2044,4.7386,2.4444,4.0114,1.5196,1.4129,5.3156,1.7903,1.8713,15.2077,2.7645,15.6819,6.4301,6.9379,11_32
9.9069,10.4089,9.2925,4.9171,2.6468,4.197,1.482,1.2265,5.1175,1.7704,1.7814,15.3745,2.6116,15.9558,6.4145,6.8967,11_33
10.2172,10.4093,9.1409,4.7244,2.4211,3.9974,1.4889,1.216,5.0366,1.7378,1.8797,15.5987,2.7355,15.948,6.2722,7.1761,11_34
9.8668,9.9856,8.8291,4.5025,2.2388,3.97,1.5603,1.429,5.8398,1.8872,1.7782,15.402,2.5979,16.9919,6.2881,6.8329,11_35
10.0697,10.2612,9.2315,4.8578,2.5671,4.2508,1.6078,1.4489,5.3763,1.8589,1.971,15.1371,2.746,15.6971,6.0845,6.8342,11_36
9.6864,9.966,8.6194,4.5861,2.3253,4.1559,1.7101,1.5875,5.681,2.0349,2.2199,15.2943,2.919,15.9073,6.3371,6.9695,11_37
10.5241,10.5691,9.2857,4.51,2.2111,3.8201,1.5169,1.4548,5.4484,1.8876,1.9111,14.9012,2.6782,15.7047,6.5647,7.0125,11_38
9.5057,9.6843,8.655,4.6859,2.4071,3.8631,1.5201,1.4253,5.4948,1.9441,1.9915,15.7425,2.7976,16.4287,6.7667,7.0875,11_39
10.6247,10.846,9.2646,4.492,2.2429,3.7792,1.4789,1.2433,5.3728,1.8701,1.948,14.6252,2.9619,15.467,6.4441,7.3392,11_40
9.9235,10.5436,9.3284,4.7975,2.4154,4.0091,1.787,1.6786,5.676,2.037,2.1287,14.0959,2.9855,15.1111,6.5479,6.9346,11_41
9.6745,10.3428,9.0331,4.7978,2.4133,4.3991,1.7758,1.5851,5.834,2.0532,1.978,14.374,2.8351,15.5528,6.5543,6.797,11_410
9.8423,10.1225,8.9163,4.5496,2.1798,3.8894,1.6812,1.4864,5.5089,1.9898,1.959,15.0568,2.9301,16.2962,6.5584,7.0333,11_411
10.6017,10.7215,9.3689,4.6245,2.3368,3.8728,1.6468,1.4344,5.2546,1.95,1.9936,14.4909,2.8542,14.9503,6.4783,7.4207,11_42
9.972,10.3868,9.0372,4.6698,2.2845,4.1061,1.7071,1.5696,5.7399,2.0874,1.9706,15.0841,2.7794,15.6776,6.1638,6.7641,11_43
9.6326,10.5365,9.4137,4.8465,2.3821,4.017,1.6168,1.4059,5.5092,1.9141,1.9201,15.3709,2.607,15.9794,6.2062,6.642,11_44
9.6497,10.4188,9.0827,4.8146,2.3671,4.1915,1.8132,1.7402,6.0346,2.2492,2.1968,14.3333,2.7413,15.0799,6.2423,7.045,11_45
9.8002,10.398,9.0695,4.9798,2.4557,4.2169,1.8333,1.5505,5.551,2.1027,2.0705,14.5674,2.8562,15.4309,6.3728,6.7447,11_46
10.1275,10.3212,9.2063,4.7899,2.3705,3.8511,1.6097,1.5745,5.6975,2.04,2.0282,14.3835,2.9221,15.3067,6.6656,7.1057,11_47
9.4698,10.2793,9.2483,4.7349,2.3713,4.0571,1.7431,1.514,5.7201,2.1345,2.1326,14.8214,2.7798,15.4915,6.5162,6.9859,11_48
10.094,10.5574,9.0077,4.6721,2.3091,4.128,1.6823,1.5497,5.67,2.0342,2.2034,14.4969,2.7129,15.4448,6.3813,7.0562,11_49
11.1379,10.8762,9.229,4.6671,2.3477,3.5099,1.0981,1.0417,4.3053,1.4394,1.5625,16.4439,2.7453,16.7569,6.3194,6.5196,11_50
11.4892,11.3587,9.1774,4.2795,2.323,3.6701,1.4595,1.1087,4.5134,1.4932,1.6056,15.8698,2.5479,16.7716,6.0448,6.2877,11_51
11.526,11.3572,9.4197,4.6566,2.4717,3.6948,1.3225,1.1052,4.2081,1.3803,1.5191,16.3908,2.5225,16.3376,5.6994,6.3884,11_510
10.8362,10.4427,8.7245,4.4387,2.375,3.6913,1.3333,1.1663,4.5094,1.5201,1.6447,16.628,2.6185,17.163,6.1852,6.7231,11_511
11.1421,10.9697,9.3406,4.7723,2.5973,3.8529,1.3216,1.2297,4.4017,1.4308,1.5055,16.081,2.3589,16.9918,5.775,6.229,11_512
10.9393,10.669,9.26,4.6252,2.4079,3.7132,1.1895,0.9675,4.1137,1.4983,1.6382,17.0772,2.6661,17.2172,5.8147,6.2031,11_52
11.6589,11.2223,9.2855,4.4312,2.3197,3.7258,1.3681,1.1464,4.5879,1.6457,1.7151,15.6177,2.5324,16.0498,5.9873,6.7061,11_53
10.6338,10.4206,8.8948,4.4782,2.4974,3.8341,1.2399,1.1476,4.6321,1.5829,1.5961,16.7125,2.6007,17.0202,6.0237,6.6854,11_54
10.9081,10.5833,8.9069,4.365,2.3406,3.5007,1.0209,1.0122,4.5013,1.4966,1.6445,17.6368,2.6161,17.3758,5.8006,6.2908,11_55
10.9754,10.8282,8.8866,4.3064,2.1716,3.4944,1.1571,1.026,4.6101,1.5321,1.6195,16.7357,2.5627,17.5155,6.0893,6.4895,11_56
10.7735,10.4661,8.6571,4.3034,2.1492,3.7188,1.4487,1.3152,4.9761,1.5394,1.615,17.4427,2.449,17.2588,5.6916,6.1955,11_57
11.6099,10.9191,8.9109,4.2848,2.2319,3.6611,1.1859,1.1383,4.5002,1.4991,1.4879,15.8807,2.6403,16.8904,6.4245,6.7349,11_58
10.645,10.5814,9.0796,4.5411,2.3418,3.6883,1.3873,1.2651,4.9407,1.6545,1.6953,15.8733,2.6549,16.4308,6.389,6.832,11_59
9.2733,9.9917,9.103,5.0632,2.8219,4.4599,1.7353,1.651,5.8627,2.3094,2.217,13.3812,3.0668,14.2375,7.0742,7.7521,12_10
9.3122,10.4919,9.8458,5.5766,3.1009,4.7457,2.1556,2.0679,6.156,2.5615,2.4262,11.8298,2.7483,12.5598,6.8974,7.5244,12_11
10.639,10.5556,9.5137,5.238,2.8549,4.3723,1.9645,1.9058,5.5127,2.1577,2.2051,12.6452,2.8984,13.2817,6.8615,7.3939,12_110
10.6817,10.4705,9.3909,5.1297,2.6147,3.9979,1.6205,1.6229,5.4927,2.1117,2.0879,13.6522,2.674,14.3498,6.6339,7.4691,12_111
9.7754,9.8228,9.013,5.0649,2.6334,4.2221,1.5557,1.6773,5.7264,2.1327,2.143,14.2881,2.8786,14.7125,6.6454,7.7086,12_112
10.5146,11.072,10.0618,5.0389,2.8354,4.1495,1.7025,1.624,5.4937,2.0808,1.958,13.0823,2.6422,13.9235,6.5522,7.2686,12_113
9.7472,10.0004,9.2369,5.276,2.7616,4.6498,1.8117,1.8077,5.7431,2.2415,2.2199,13.4313,2.9187,14.0182,6.6362,7.4998,12_114
8.7744,9.4632,9.1031,5.2131,3.0839,4.585,1.6288,1.677,5.9417,2.3239,2.3532,13.4411,2.9227,14.2199,7.2209,8.0479,12_115
9.7494,10.0566,9.262,5.1253,2.8525,4.4347,1.6261,1.5568,5.6173,2.1573,2.2035,13.1586,2.8664,14.422,6.8784,8.0333,12_116
8.9229,9.9851,9.4381,5.6274,3.1214,4.8132,1.85,1.8693,6.0688,2.2949,2.2281,12.7882,2.826,13.5778,6.832,7.757,12_12
9.5904,10.0532,9.4415,5.2855,2.8972,4.6755,1.8316,2.0213,5.984,2.2447,2.1684,13.4273,2.6862,13.8333,6.4521,7.4078,12_13
9.7569,10.4075,9.4801,5.2957,2.8954,4.5522,1.8265,1.9114,5.8837,2.1639,2.3256,12.5614,2.8226,13.5555,6.8535,7.7082,12_14
9.1703,9.7328,9.0129,5.5652,3.0945,4.8376,2.0061,2.1212,5.9357,2.3267,2.4438,13.146,2.9486,13.6067,6.3983,7.6538,12_15
9.3687,10.0508,9.2352,5.3673,2.851,4.6514,1.9126,2.0746,5.8143,2.2438,2.3097,13.144,2.8831,13.6088,6.8418,7.6431,12_16
9.6844,10.0824,9.2145,5.4426,2.8866,4.5899,2.0774,2.1361,5.8189,2.5038,2.569,12.7928,2.8866,13.2649,6.5411,7.5091,12_17
9.9695,10.6711,10.1708,5.578,3.2241,4.5659,1.8133,1.683,5.4074,2.26,2.0069,12.4748,2.743,13.3451,6.6879,7.399,12_18
10.0462,10.4252,9.3626,5.5397,2.9351,4.9184,2.2758,2.3502,6.2181,2.5821,2.3779,12.1402,2.7032,12.4639,6.251,7.4105,12_19
8.878,9.7768,9.2851,5.2349,3.0897,4.7432,1.8456,1.7838,5.7106,2.2572,2.2641,13.237,3.2086,14.1998,6.9775,7.5081,12_20
8.3874,9.705,9.5557,5.3909,3.0098,4.4479,1.6142,1.7056,6.0286,2.3432,2.2786,13.5353,2.8872,14.5297,6.9382,7.6427,12_21
9.2832,10.2088,9.8487,5.4459,3.0644,4.622,1.5968,1.5948,5.62,2.1545,2.1877,13.0071,2.7122,13.964,6.8822,7.8078,12_210
9.7921,10.3018,9.5372,4.9615,2.6082,4.1803,1.453,1.6078,5.557,1.9198,2.0151,14.3344,2.7868,14.7298,6.7337,7.4816,12_211
8.9988,9.6282,8.9566,5.1882,2.9433,4.816,1.8266,1.9034,5.6679,2.4138,2.502,12.8132,3.2733,14.0182,7.2336,7.8169,12_212
8.8451,9.7902,9.5741,5.6048,3.3753,5.0455,1.705,1.84,6.2143,2.569,2.4379,12.1046,2.6771,13.4007,6.9819,7.8344,12_213
9.4552,10.0219,9.2083,5.1344,2.8576,4.6972,1.7769,1.783,5.6849,2.2484,2.2667,13.2215,2.8758,13.8812,6.8303,8.0567,12_214
9.1855,9.9793,9.1948,5.2815,2.8971,4.7719,1.9366,1.881,6.4552,2.508,2.3195,13.1884,2.6655,13.9358,6.4398,7.3602,12_215
9.2632,10.1264,9.4222,5.1231,2.8122,4.4164,1.6091,1.7631,5.8665,2.2571,2.2253,13.303,2.7829,14.1613,7.0012,7.8669,12_216
9.3378,10.0238,9.5779,5.1834,2.7889,4.178,1.5284,1.7449,5.79,2.3087,2.3516,12.8942,3.1169,13.9038,7.1684,8.1031,12_217
9.0564,10.3457,10.2057,5.6159,3.1315,4.3194,1.3835,1.4076,5.488,2.2261,2.1923,13.3179,2.7379,14.0977,6.8183,7.6561,12_218
9.387,10.5298,9.7442,5.2037,2.7753,4.2471,1.6325,1.7728,5.9919,2.2957,2.4233,12.5169,2.9232,13.2031,7.3158,8.0377,12_219
9.2333,10.2996,9.9189,5.3963,3.0475,4.2998,1.5508,1.4837,6.0625,2.3121,2.2732,12.6398,2.749,13.9245,6.852,7.9572,12_22
11.2919,10.8671,9.5387,4.8123,2.6388,3.9402,1.3827,1.3285,5.0834,2.1553,2.2231,12.8372,2.7473,13.8991,7.0399,8.2147,12_220
9.7415,10.0714,9.1473,4.8935,2.5079,4.1571,1.399,1.5241,5.6868,2.1496,2.2889,13.7507,2.9003,14.9023,6.972,7.9075,12_221
9.2392,9.9488,9.3914,5.2091,2.7975,4.4674,1.7449,1.7792,5.8093,2.223,2.298,13.115,2.8747,14.3219,6.8683,7.9123,12_23
9.7554,10.3617,9.6822,5.1317,2.8552,4.4407,1.6335,1.5397,5.3856,2.0133,2.146,12.9973,2.8667,14.0726,7.0008,8.1173,12_24
9.5654,10.2563,9.7002,5.5524,3.1904,4.81,2.0467,2.1097,6.0569,2.6544,2.5483,11.4287,2.9324,12.3001,6.9856,7.8628,12_25
9.8461,10.2047,9.3654,5.1444,2.7625,4.3892,1.5786,1.6187,5.4149,2.0133,2.2016,13.3419,2.9028,14.043,7.0916,8.0813,12_26
8.6995,10.0978,9.6854,5.9506,3.3349,5.1005,2.1252,2.0674,6.3957,2.5301,2.5502,12.2457,2.8068,12.6305,6.368,7.4118,12_27
9.0727,9.755,9.4454,5.1406,2.9484,4.5213,1.4578,1.4139,5.4146,2.0058,2.1428,13.8845,2.8087,14.9477,6.8669,8.1739,12_28
9.9207,10.3887,9.6428,5.3578,2.8567,4.6508,1.6838,1.6409,5.4763,2.1864,2.0884,12.8326,2.6482,13.607,6.9864,8.0326,12_29
10.464,11.1165,9.8492,5.1557,2.6984,4.3373,1.7274,1.7739,5.8745,2.1676,2.0791,12.3507,2.7249,13.5296,6.5491,7.602,12_30
9.8826,10.9886,9.922,5.5229,2.8635,4.9198,1.9812,1.8774,6.1028,2.3105,2.2425,11.8029,2.7991,12.8302,6.5645,7.3896,12_31
9.6046,10.5828,10.2445,5.5723,3.1278,4.4899,1.6832,1.7049,5.8868,2.3729,2.2103,11.6045,2.8003,12.728,7.2945,8.0927,12_310
9.8721,10.3506,9.5913,5.1045,2.822,4.3965,1.6795,1.8382,5.9076,2.324,2.1287,12.5427,2.5705,13.6998,7.1062,8.0656,12_311
9.3363,10.3482,9.7429,5.2652,2.9633,4.5875,1.6593,1.7154,5.8495,2.2809,2.2669,12.739,2.774,13.6294,7.1535,7.6887,12_312
9.4992,10.3975,9.5313,4.8988,2.6627,4.3438,1.7484,1.7965,5.9767,2.2072,2.0949,12.8356,2.8039,14.3018,7.0963,7.8053,12_313
9.9273,10.7188,9.8849,5.1528,2.6769,4.1768,1.6401,1.6272,6.0992,2.1456,2.0146,12.7537,2.6954,13.8569,6.9035,7.7264,12_314
10.2007,10.514,9.2219,4.8446,2.5084,3.8109,1.3155,1.3443,5.4058,1.9237,2.0856,14.2466,2.8321,15.3037,6.8466,7.5957,12_315
9.7472,10.4643,10.108,5.3268,2.9173,4.3603,1.4319,1.5499,5.4604,1.9575,2.0265,13.1366,2.9262,14.4216,6.6296,7.5359,12_316
9.9341,10.5737,9.555,4.8407,2.6884,4.1322,1.417,1.3634,5.239,1.8842,2.0297,13.557,2.8493,14.9854,6.8398,8.1112,12_317
9.643,10.6654,9.9354,5.384,2.8177,4.4778,1.614,1.7491,5.7841,2.0773,2.0466,12.3854,2.8091,13.6011,7.0715,7.9384,12_32
9.5506,10.5726,9.5941,5.0978,2.6601,4.1967,1.4786,1.5656,5.7695,2.0657,2.1962,12.9234,2.8872,14.2402,7.1467,8.0551,12_33
9.546,10.3656,9.8605,5.4497,2.8973,4.3975,1.5325,1.5459,5.9548,2.1215,2.1139,12.8417,2.7296,13.9911,6.8926,7.7599,12_34
9.6648,10.5924,10.0076,5.1916,2.7846,4.1885,1.5821,1.4465,5.5712,1.9403,2.0003,13.0962,2.8485,14.5098,6.9576,7.618,12_35
10.0827,10.544,9.8306,5.1013,2.666,4.1173,1.4883,1.519,5.744,2.1801,2.217,12.7641,2.832,14.0555,7.0324,7.8257,12_36
10.4066,10.9489,9.8724,4.9933,2.673,4.1655,1.5598,1.572,5.4846,2.0226,2.1388,12.8165,2.7688,14.1479,6.8059,7.6235,12_37
9.0089,9.9714,9.7039,5.4237,3.0475,4.7287,1.7257,1.8437,6.3547,2.4076,2.2109,12.956,2.3919,13.651,6.8085,7.7657,12_38
10.1177,10.5787,9.6232,5.1318,2.7516,4.3704,1.5875,1.598,5.6471,2.1091,2.0715,12.7065,2.7474,14.0959,7.0865,7.777,12_39
9.6459,10.3252,9.2528,5.232,2.8125,4.4082,1.743,1.8847,5.8852,2.3674,2.3558,12.7995,2.9022,13.8344,6.9577,7.5936,12_40
9.4308,10.1009,9.2217,5.122,2.7723,4.5799,1.6177,1.8247,5.8262,2.2046,2.2195,13.554,2.7723,14.1814,6.7567,7.8153,12_41
