22226.0,6768.0,143038.0,23634.0,5364.0,144440.0,20302.0,8657.0,141184.0,23028.0,5970.0,143834.0,10_10
30486.0,8685.0,130944.0,30486.0,8685.0,130944.0,30486.0,8685.0,130944.0,30486.0,8685.0,130944.0,10_11
12138.0,3712.0,159238.0,12138.0,3712.0,159238.0,12138.0,3712.0,159238.0,12138.0,3712.0,159238.0,10_110
25128.0,7510.0,138652.0,25128.0,7510.0,138652.0,25128.0,7510.0,138652.0,25128.0,7510.0,138652.0,10_111
29954.0,8804.0,131238.0,29954.0,8804.0,131238.0,29954.0,8804.0,131238.0,29954.0,8804.0,131238.0,10_112
20262.0,6743.0,145052.0,20262.0,6743.0,145052.0,20262.0,6743.0,145052.0,20262.0,6743.0,145052.0,10_113
27130.0,9054.0,133562.0,27130.0,9054.0,133562.0,27130.0,9054.0,133562.0,27130.0,9054.0,133562.0,10_114
19006.0,6006.0,147782.0,19006.0,6006.0,147782.0,19006.0,6006.0,147782.0,19006.0,6006.0,147782.0,10_115
25598.0,8063.0,137076.0,25598.0,8063.0,137076.0,25598.0,8063.0,137076.0,25598.0,8063.0,137076.0,10_116
18728.0,6659.0,146754.0,18728.0,6659.0,146754.0,18728.0,6659.0,146754.0,18728.0,6659.0,146754.0,10_117
22652.0,6805.0,142538.0,22652.0,6805.0,142538.0,22652.0,6805.0,142538.0,22652.0,6805.0,142538.0,10_118
23628.0,7352.0,140468.0,23628.0,7352.0,140468.0,23628.0,7352.0,140468.0,23628.0,7352.0,140468.0,10_119
21564.0,6414.0,144408.0,21564.0,6414.0,144408.0,21564.0,6414.0,144408.0,21564.0,6414.0,144408.0,10_12
16390.0,5411.0,151588.0,16390.0,5411.0,151588.0,16390.0,5411.0,151588.0,16390.0,5411.0,151588.0,10_120
25966.0,8078.0,136678.0,25966.0,8078.0,136678.0,25966.0,8078.0,136678.0,25966.0,8078.0,136678.0,10_121
27402.0,8212.0,134974.0,27402.0,8212.0,134974.0,27402.0,8212.0,134974.0,27402.0,8212.0,134974.0,10_122
21926.0,5927.0,145020.0,21926.0,5927.0,145020.0,21926.0,5927.0,145020.0,21926.0,5927.0,145020.0,10_13
17572.0,4795.0,151638.0,17572.0,4795.0,151638.0,17572.0,4795.0,151638.0,17572.0,4795.0,151638.0,10_14
28482.0,8082.0,134154.0,28482.0,8082.0,134154.0,28482.0,8082.0,134154.0,28482.0,8082.0,134154.0,10_15
19854.0,5511.0,147924.0,19854.0,5511.0,147924.0,19854.0,5511.0,147924.0,19854.0,5511.0,147924.0,10_16
23592.0,7707.0,139794.0,23592.0,7707.0,139794.0,23592.0,7707.0,139794.0,23592.0,7707.0,139794.0,10_17
13248.0,4525.0,156502.0,13248.0,4525.0,156502.0,13248.0,4525.0,156502.0,13248.0,4525.0,156502.0,10_18
12534.0,3859.0,158548.0,12534.0,3859.0,158548.0,12534.0,3859.0,158548.0,12534.0,3859.0,158548.0,10_19
27746.0,8698.0,133658.0,27746.0,8698.0,133658.0,27746.0,8698.0,133658.0,27746.0,8698.0,133658.0,10_20
28708.0,9375.0,131342.0,28708.0,9375.0,131342.0,28708.0,9375.0,131342.0,28708.0,9375.0,131342.0,10_21
22536.0,6991.0,142282.0,22536.0,6991.0,142282.0,22536.0,6991.0,142282.0,22536.0,6991.0,142282.0,10_210
27072.0,8003.0,135722.0,27072.0,8003.0,135722.0,27072.0,8003.0,135722.0,27072.0,8003.0,135722.0,10_211
18086.0,5655.0,149404.0,18086.0,5655.0,149404.0,18086.0,5655.0,149404.0,18086.0,5655.0,149404.0,10_212
14128.0,4718.0,155236.0,14128.0,4718.0,155236.0,14128.0,4718.0,155236.0,14128.0,4718.0,155236.0,10_213
24242.0,7660.0,139238.0,24242.0,7660.0,139238.0,24242.0,7660.0,139238.0,24242.0,7660.0,139238.0,10_214
10418.0,3369.0,161644.0,10418.0,3369.0,161644.0,10418.0,3369.0,161644.0,10418.0,3369.0,161644.0,10_215
20458.0,6023.0,146296.0,20458.0,6023.0,146296.0,20458.0,6023.0,146296.0,20458.0,6023.0,146296.0,10_216
23738.0,6704.0,141654.0,23738.0,6704.0,141654.0,23738.0,6704.0,141654.0,23738.0,6704.0,141654.0,10_217
25066.0,6818.0,140098.0,25066.0,6818.0,140098.0,25066.0,6818.0,140098.0,25066.0,6818.0,140098.0,10_218
22380.0,6441.0,143538.0,22380.0,6441.0,143538.0,22380.0,6441.0,143538.0,22380.0,6441.0,143538.0,10_219
30830.0,9444.0,129082.0,30830.0,9444.0,129082.0,30830.0,9444.0,129082.0,30830.0,9444.0,129082.0,10_22
15586.0,4456.0,154302.0,15586.0,4456.0,154302.0,15586.0,4456.0,154302.0,15586.0,4456.0,154302.0,10_220
25358.0,6518.0,140406.0,25358.0,6518.0,140406.0,25358.0,6518.0,140406.0,25358.0,6518.0,140406.0,10_221
20652.0,6656.0,144836.0,20652.0,6656.0,144836.0,20652.0,6656.0,144836.0,20652.0,6656.0,144836.0,10_23
26810.0,8712.0,134566.0,26810.0,8712.0,134566.0,26810.0,8712.0,134566.0,26810.0,8712.0,134566.0,10_24
27774.0,8484.0,134058.0,27774.0,8484.0,134058.0,27774.0,8484.0,134058.0,27774.0,8484.0,134058.0,10_25
18448.0,5615.0,149122.0,18448.0,5615.0,149122.0,18448.0,5615.0,149122.0,18448.0,5615.0,149122.0,10_26
20828.0,7121.0,143730.0,20828.0,7121.0,143730.0,20828.0,7121.0,143730.0,20828.0,7121.0,143730.0,10_27
25066.0,7974.0,137786.0,25066.0,7974.0,137786.0,25066.0,7974.0,137786.0,25066.0,7974.0,137786.0,10_28
25836.0,7848.0,137268.0,25836.0,7848.0,137268.0,25836.0,7848.0,137268.0,25836.0,7848.0,137268.0,10_29
23322.0,10798.0,133882.0,23322.0,10798.0,133882.0,23322.0,10798.0,133882.0,23322.0,10798.0,133882.0,11_10
26906.0,12969.0,125956.0,26906.0,12969.0,125956.0,26906.0,12969.0,125956.0,26906.0,12969.0,125956.0,11_11
22038.0,11105.0,134552.0,22038.0,11105.0,134552.0,22038.0,11105.0,134552.0,22038.0,11105.0,134552.0,11_110
20462.0,10909.0,136520.0,20462.0,10909.0,136520.0,20462.0,10909.0,136520.0,20462.0,10909.0,136520.0,11_111
22994.0,11166.0,133474.0,22994.0,11166.0,133474.0,22994.0,11166.0,133474.0,22994.0,11166.0,133474.0,11_112
22410.0,11439.0,133512.0,22410.0,11439.0,133512.0,22410.0,11439.0,133512.0,22410.0,11439.0,133512.0,11_12
22858.0,11043.0,133856.0,22858.0,11043.0,133856.0,22858.0,11043.0,133856.0,22858.0,11043.0,133856.0,11_13
21914.0,11117.0,134652.0,21914.0,11117.0,134652.0,21914.0,11117.0,134652.0,21914.0,11117.0,134652.0,11_14
23100.0,11368.0,132964.0,23100.0,11368.0,132964.0,23100.0,11368.0,132964.0,23100.0,11368.0,132964.0,11_15
23620.0,11498.0,132184.0,23620.0,11498.0,132184.0,23620.0,11498.0,132184.0,23620.0,11498.0,132184.0,11_16
18614.0,8972.0,142242.0,18614.0,8972.0,142242.0,18614.0,8972.0,142242.0,18614.0,8972.0,142242.0,11_17
22828.0,11589.0,132794.0,22828.0,11589.0,132794.0,22828.0,11589.0,132794.0,22828.0,11589.0,132794.0,11_18
21108.0,10685.0,136322.0,21108.0,10685.0,136322.0,21108.0,10685.0,136322.0,21108.0,10685.0,136322.0,11_19
29738.0,10804.0,127454.0,29738.0,10804.0,127454.0,29738.0,10804.0,127454.0,29738.0,10804.0,127454.0,11_20
29834.0,11455.0,126056.0,29834.0,11455.0,126056.0,29834.0,11455.0,126056.0,29834.0,11455.0,126056.0,11_21
23626.0,9394.0,136386.0,23626.0,9394.0,136386.0,23626.0,9394.0,136386.0,23626.0,9394.0,136386.0,11_210
23968.0,9581.0,135670.0,23968.0,9581.0,135670.0,23968.0,9581.0,135670.0,23968.0,9581.0,135670.0,11_211
21676.0,8572.0,139980.0,21676.0,8572.0,139980.0,21676.0,8572.0,139980.0,21676.0,8572.0,139980.0,11_212
31230.0,12916.0,121738.0,31230.0,12916.0,121738.0,31230.0,12916.0,121738.0,31230.0,12916.0,121738.0,11_213
29650.0,11241.0,126668.0,29650.0,11241.0,126668.0,29650.0,11241.0,126668.0,29650.0,11241.0,126668.0,11_22
28524.0,11187.0,127902.0,28524.0,11187.0,127902.0,28524.0,11187.0,127902.0,28524.0,11187.0,127902.0,11_23
26224.0,10941.0,130694.0,26224.0,10941.0,130694.0,26224.0,10941.0,130694.0,26224.0,10941.0,130694.0,11_24
26294.0,10802.0,130902.0,26294.0,10802.0,130902.0,26294.0,10802.0,130902.0,26294.0,10802.0,130902.0,11_25
24636.0,9904.0,134356.0,24636.0,9904.0,134356.0,24636.0,9904.0,134356.0,24636.0,9904.0,134356.0,11_26
26352.0,10810.0,130828.0,26352.0,10810.0,130828.0,26352.0,10810.0,130828.0,26352.0,10810.0,130828.0,11_27
26876.0,11283.0,129358.0,26876.0,11283.0,129358.0,26876.0,11283.0,129358.0,26876.0,11283.0,129358.0,11_28
27770.0,11194.0,128642.0,27770.0,11194.0,128642.0,27770.0,11194.0,128642.0,27770.0,11194.0,128642.0,11_29
24410.0,10736.0,132918.0,24410.0,10736.0,132918.0,24410.0,10736.0,132918.0,24410.0,10736.0,132918.0,11_30
25886.0,12204.0,128506.0,25886.0,12204.0,128506.0,25886.0,12204.0,128506.0,25886.0,12204.0,128506.0,11_31
20792.0,10472.0,137064.0,20792.0,10472.0,137064.0,20792.0,10472.0,137064.0,20792.0,10472.0,137064.0,11_310
20406.0,9251.0,139892.0,20406.0,9251.0,139892.0,20406.0,9251.0,139892.0,20406.0,9251.0,139892.0,11_311
22544.0,11130.0,133996.0,22544.0,11130.0,133996.0,22544.0,11130.0,133996.0,22544.0,11130.0,133996.0,11_312
27320.0,12374.0,126732.0,27320.0,12374.0,126732.0,27320.0,12374.0,126732.0,27320.0,12374.0,126732.0,11_32
24158.0,11088.0,132466.0,24158.0,11088.0,132466.0,24158.0,11088.0,132466.0,24158.0,11088.0,132466.0,11_33
23806.0,11341.0,132312.0,23806.0,11341.0,132312.0,23806.0,11341.0,132312.0,23806.0,11341.0,132312.0,11_34
21118.0,10628.0,136426.0,21118.0,10628.0,136426.0,21118.0,10628.0,136426.0,21118.0,10628.0,136426.0,11_35
27996.0,13307.0,124190.0,27996.0,13307.0,124190.0,27996.0,13307.0,124190.0,27996.0,13307.0,124190.0,11_36
21352.0,10793.0,135862.0,21352.0,10793.0,135862.0,21352.0,10793.0,135862.0,21352.0,10793.0,135862.0,11_37
24282.0,11024.0,132470.0,24282.0,11024.0,132470.0,24282.0,11024.0,132470.0,24282.0,11024.0,132470.0,11_38
18204.0,9196.0,142204.0,18204.0,9196.0,142204.0,18204.0,9196.0,142204.0,18204.0,9196.0,142204.0,11_39
24486.0,11266.0,131782.0,24486.0,11266.0,131782.0,24486.0,11266.0,131782.0,24486.0,11266.0,131782.0,11_40
26444.0,12881.0,126594.0,26444.0,12881.0,126594.0,26444.0,12881.0,126594.0,26444.0,12881.0,126594.0,11_41
24396.0,12279.0,129846.0,24396.0,12279.0,129846.0,24396.0,12279.0,129846.0,24396.0,12279.0,129846.0,11_410
20702.0,10264.0,137570.0,20702.0,10264.0,137570.0,20702.0,10264.0,137570.0,20702.0,10264.0,137570.0,11_411
26820.0,11823.0,128334.0,26820.0,11823.0,128334.0,26820.0,11823.0,128334.0,26820.0,11823.0,128334.0,11_42
21472.0,10559.0,136210.0,21472.0,10559.0,136210.0,21472.0,10559.0,136210.0,21472.0,10559.0,136210.0,11_43
25374.0,12278.0,128870.0,25374.0,12278.0,128870.0,25374.0,12278.0,128870.0,25374.0,12278.0,128870.0,11_44
23904.0,12526.0,129844.0,23904.0,12526.0,129844.0,23904.0,12526.0,129844.0,23904.0,12526.0,129844.0,11_45
25204.0,11760.0,130076.0,25204.0,11760.0,130076.0,25204.0,11760.0,130076.0,25204.0,11760.0,130076.0,11_46
22976.0,11026.0,133772.0,22976.0,11026.0,133772.0,22976.0,11026.0,133772.0,22976.0,11026.0,133772.0,11_47
