-0.479219,139.038,0.105339,115.561,-0.0765208,139.529,0.0114325,126.442,3.77447,411.104,5.11565,401.465,2.44111,436.806,-1.35903,426.776,6.20846,416.363,7.02332,411.206,3.47607,443.716,-2.03292,444.094,4.09521,250.527,4.50623,247.756,2.24087,266.826,-1.32611,268.751,0
-0.17134,142.556,0.127798,124.499,-0.0607838,157.557,-0.0901222,139.282,4.43982,438.48,4.2444,438.073,0.984045,490.397,-2.72922,474.151,6.47185,451.295,5.67401,451.988,1.41221,500.055,-3.64851,495.816,4.1891,272.563,3.62064,272.716,0.910515,301.046,-2.32884,300.381,0
-0.100324,150.693,0.129607,129.803,-0.0852056,172.971,-0.0585215,156.029,3.90233,456.635,4.40572,451.831,1.6461,529.074,-1.75421,515.553,5.74188,470.543,5.9434,462.924,2.48963,533.668,-2.34018,536.303,3.72601,284.183,3.80083,278.927,1.62321,320.523,-1.49294,324.525,0
-0.480461,116.462,0.0988896,96.8328,-0.357111,124.66,0.0265738,122.335,3.08235,354.514,5.39259,331.866,3.45227,387.461,0.15561,398.397,5.00101,363.76,7.38751,340.827,5.19403,396.121,0.108316,414.046,3.2884,219.625,4.73618,205.564,3.37262,238.726,0.0552924,250.648,0
-0.0426469,145.711,0.117228,119.813,-0.0968469,168.006,-0.0982087,145.231,3.6754,430.77,3.49565,420.229,0.831922,502.74,-2.00294,486.86,5.02235,440.632,4.66643,433.656,1.45974,506.19,-2.51541,506.507,3.21712,265.795,2.97857,261.772,0.977413,303.806,-1.58309,306.448,0
-0.404238,138.789,0.153384,125.61,-0.201331,179.384,-0.0804883,160.387,5.2194,429.309,5.85575,445.519,2.09947,552.696,-2.3725,521.669,7.64736,444.241,7.9023,457.647,3.29931,557.281,-3.11111,542.075,4.9494,268.61,5.05206,275.85,2.16158,334.539,-1.97658,327.972,0
-0.21551,143.098,0.114302,122.235,-0.0684592,167.748,-0.0682996,145.677,3.92154,432.997,4.01578,428.207,1.19414,509.061,-2.08304,490.173,5.64855,444.87,5.38182,442.169,1.82462,512.959,-2.7373,510.224,3.64622,268.676,3.43611,266.941,1.1927,308.022,-1.7397,308.789,0
-0.0615894,187.466,0.0428759,160.552,0.0626196,114.849,0.0609549,95.3748,0.107786,509.367,1.30285,480.419,1.48971,307.648,0.862511,305.061,0.505118,449.966,1.78717,435.382,1.95344,290.298,0.992653,302.322,0.370784,262.091,1.14808,255.042,1.24234,172.183,0.611506,181.129,3
-0.223004,181.209,0.131286,201.437,-0.0495048,118.976,0.00630709,109.539,2.5366,515.933,3.9452,543.742,2.67443,348.133,0.0916343,327.544,3.52385,468.301,5.16419,482.927,3.70534,333.203,0.133535,315.979,2.25197,274.481,3.27873,281.77,2.37443,198.168,0.0875734,188.254,3
-0.0956623,172.853,0.0703133,167.459,-0.0504207,105.751,0.0085818,99.2062,1.33878,498.18,2.0646,486.621,1.38875,297.52,-0.00675849,301.43,1.90538,448.57,2.69325,441.465,1.86576,287.396,-0.0361923,295.041,1.22329,262.445,1.70856,258.868,1.18771,171.444,-0.0262767,176.351,3
-0.162316,143.371,0.0687218,161.998,-0.00557918,111.379,-0.02091,102.478,2.00084,426.269,2.16456,462.454,0.814619,334.719,-0.957994,309.398,2.88405,395.158,2.85004,415.823,1.09502,316.127,-1.28958,293.62,1.85714,232.705,1.81177,243.18,0.697774,187.333,-0.823262,174.245,3
0.0169105,147.444,0.10155,174.817,-0.130399,112.771,-0.0295718,89.4379,2.11776,457.611,2.7172,503.101,1.53144,333.788,-0.372328,282.588,2.78708,420.811,3.51514,451.364,2.14713,320.125,-0.445833,279.375,1.76894,247.279,2.22619,263.853,1.37423,190.532,-0.278243,167.375,3
0.108715,163.631,0.154718,211.543,-0.107566,124.789,-0.0606124,106.581,3.07558,492.028,3.50197,560.489,1.80024,372.891,-0.788887,320.035,3.79336,454.467,4.43532,495.886,2.47402,357.451,-0.903618,308.303,2.37295,267.36,2.79563,288.976,1.5804,212.566,-0.55598,183.606,3
0.018619,154.394,0.0718244,185.006,-0.0716805,115.162,-0.0129406,100.926,1.43676,475.7,1.9507,529.778,1.16291,359.828,-0.178697,314.214,1.93157,442.837,2.53756,477.457,1.6241,347.573,-0.213576,306.01,1.2298,261.054,1.60915,279.387,1.04122,207.044,-0.13274,182.634,3
0.260379,153.109,0.110799,202.219,-0.0230634,124.119,-0.0404773,97.216,1.65338,473.663,1.97333,550.13,1.20363,368.752,-0.185711,295.549,1.88233,438.959,2.47969,487.912,1.63523,351.023,-0.14973,288.777,1.16689,258.426,1.56208,284.503,1.04363,208.486,-0.0837228,172.54,3
-0.123746,182.362,0.126271,203.473,-0.136712,131.383,0.0203176,111.526,2.57178,543.624,4.38834,581.278,2.99263,382.704,0.203845,343.944,3.94517,500.579,5.88863,523.174,4.23021,365.587,0.177013,336.077,2.57432,294.282,3.75998,306.037,2.72074,217.288,0.0999173,200.878,3
0.208061,196.397,0.190207,209.806,-0.0675031,151.275,-0.062698,131.563,3.34139,554.529,3.92005,587.742,2.22812,425.543,-0.607768,383.885,3.95904,502.041,4.903,526.4,2.99509,398.964,-0.636056,367.084,2.45575,294.001,3.08185,307.59,1.90615,236.15,-0.381785,218.267,3
0.0565796,201.321,0.13353,209.592,0.0391389,142.366,-0.0362494,123.353,2.46383,584.164,2.63177,600.327,1.313,402.943,-0.840706,378.484,3.08845,526.103,3.28021,536.785,1.56921,380.907,-1.08047,365.961,1.9414,307.736,2.06076,313.52,0.975906,226.077,-0.683602,218.03,3
-0.0629205,144.164,0.148394,167.786,-0.126796,105.951,0.0279619,88.3422,2.30987,442.923,4.23806,483.75,3.29137,323.173,0.719851,277.13,3.22351,408.339,5.53676,437.396,4.52623,310.213,0.925416,271.691,2.0656,240.082,3.51406,256.068,2.89271,184.623,0.585436,162.298,3
0.00599169,162.431,0.096704,185.374,0.0516051,130.293,0.0414276,103.089,0.517253,489.544,1.76645,537.232,2.11305,377.251,1.24272,313.411,0.379359,446.394,2.14904,482.263,2.70089,355.697,1.67259,306.933,0.199243,261.863,1.34206,281.919,1.70504,210.914,1.06943,183.477,3
-0.159127,185.849,0.121641,188.351,-0.153072,115.003,0.0412874,100.327,1.66686,526.201,3.74595,534.109,3.2479,338.562,1.24897,322.047,2.25844,474.091,4.90179,478.279,4.59921,323.508,1.69413,316.129,1.43151,277.334,3.11153,279.5,2.95847,192.333,1.08576,188.994,3
0.111079,196.273,0.112621,226.156,-0.12612,137.35,0.0183876,116.247,1.23601,545.62,2.65875,598.788,2.42153,392.835,0.945505,346.47,1.51194,493.879,3.41095,526.954,3.29007,374.59,1.27645,333.559,0.949333,289.175,2.1572,306.697,2.09824,222.555,0.815003,198.683,3
-0.236866,152.084,0.163607,129.054,-0.180368,178.942,0.0565765,149.892,2.90996,456.684,5.8216,466.377,4.49319,545.051,1.12713,508.308,4.40944,470.297,7.79418,479.307,6.42018,544.626,1.42381,530.345,2.8684,284.138,4.97377,288.936,4.13738,326.213,0.897599,321.043,0
-0.128949,135.716,0.0983416,134.286,-0.0849113,180.056,-0.0278627,141.818,2.65061,425.644,3.19152,476.71,1.4483,551.308,-0.981394,480.623,3.88603,437.66,4.26596,483.446,2.04427,549.043,-1.33959,503.073,2.52122,264.109,2.72259,290.352,1.3138,328.548,-0.859497,304.714,0
-0.224016,154.891,0.0960789,124.664,-0.217771,164.244,-0.0385785,163.696,3.20695,474.314,4.11326,431.83,1.82949,514.734,-1.04977,536.832,4.84292,485.852,5.62627,442.95,2.92145,521.642,-1.37873,555.482,3.15473,293.038,3.60803,266.969,1.91918,313.625,-0.876696,335.657,0
-0.0939703,155.923,0.142965,132.02,-0.104229,164.412,-0.0334048,149.21,3.336,469.161,4.25109,459.193,2.20627,510.705,-0.85753,500.89,4.70337,479.307,5.61042,470.63,3.12137,516.42,-1.13723,520.06,3.02714,288.895,3.56992,283.544,2.00544,310.232,-0.725388,314.502,0
-0.121918,162.331,0.0903332,138.042,-0.125579,166.463,-0.0573645,130.109,2.89189,463.683,3.00674,466.618,0.981922,500.717,-1.43014,466.039,4.08343,472.121,3.992,476.797,1.4755,501.199,-1.86518,489.834,2.62706,284.533,2.54299,287.042,0.956629,300.387,-1.18436,296.986,0
-0.354023,170.704,0.113833,140.095,-0.219735,169.953,0.0434358,158.058,2.54121,507.112,5.04622,476.978,3.63274,516.17,0.734366,524.311,4.11142,517.773,6.87345,486.837,5.38533,519.063,0.886918,543.956,2.70414,312.16,4.40171,293.102,3.48815,311.569,0.55204,328.951,0
-0.18648,132.244,0.116245,111.624,-0.166736,138.182,-0.0086834,138.507,2.54698,402.046,4.16455,376.81,2.70234,434.12,0.268917,445.723,3.57233,412.109,5.60076,385.589,4.19351,438.195,0.488653,459.393,2.29024,248.607,3.57858,232.265,2.7477,263.204,0.331177,277.4,0
-0.243111,135.75,0.0792521,127.43,-0.0259184,176.209,-0.0479479,138.671,3.098,416.57,3.06671,446.84,0.701824,526.238,-1.92953,474.45,4.68665,429.389,4.16756,457.038,1.0729,525.173,-2.61056,495.397,3.05226,259.308,2.66911,275.138,0.702398,314.478,-1.66971,299.867,0
-0.000940199,125.496,0.106908,122.207,-0.100164,159.24,-0.0316265,137.73,2.39215,393.876,3.17251,411.501,1.70983,484.729,-0.444203,455.445,3.32256,407.261,4.22543,419.476,2.55175,487.97,-0.539774,474.097,2.13786,246.173,2.6956,252.436,1.65896,292.837,-0.338023,286.955,0
-0.135255,146.652,0.10782,179.429,-0.142926,140.409,0.0470715,102.131,1.48228,438.203,3.27621,502.537,2.80494,394.256,0.89041,316.492,2.22781,404.089,4.28839,451.321,3.76972,364.6,1.07334,305.898,1.44582,237.809,2.72224,264.014,2.39467,215.067,0.66823,182.188,3
-0.0972361,172.324,0.0847815,182.648,-0.0039374,128.803,0.0237363,109.687,1.35226,489.253,2.44384,509.769,1.866,372.851,0.333161,344.501,1.95066,441.481,3.20042,455.032,2.52486,348.149,0.40027,330.31,1.2565,258.458,2.03245,265.768,1.61061,205.822,0.249589,196.303,3
-0.253602,166.923,0.0863981,164.483,0.0102525,109.722,0.00545768,108.8,2.19955,439.281,2.80156,427.446,1.42771,300.019,-0.744137,309.954,3.31217,389.144,3.69919,377.701,1.84767,278.392,-1.07818,291.805,2.14815,226.878,2.35322,220.292,1.16953,164.398,-0.698084,172.833,3
-0.229407,181.5,0.0999621,180.51,-0.150697,117.666,-0.023176,102.124,2.42969,470.374,3.06343,477.719,1.64392,328.157,-0.560095,305.122,3.27988,417.309,3.95917,424.753,2.28265,306.82,-0.704075,294.123,2.08243,243.598,2.50489,247.983,1.45552,181.567,-0.443104,175.214,3
-0.133305,185.697,0.119111,223.736,-0.0351676,171.091,-0.00980559,129.413,2.45758,535.507,3.12906,609.572,1.80279,473.373,-0.524078,398.854,3.30018,495.476,3.99522,542.909,2.33461,435.924,-0.691226,380.262,2.09134,291.82,2.5211,317.019,1.4727,256.947,-0.438452,225.828,3
0.180858,189.148,0.088639,160.558,-0.0587196,108.459,-0.0264314,111.15,1.40542,507.072,1.8257,459.288,1.15776,293.006,-0.0864352,325.884,1.68305,447.428,2.31518,417.444,1.58567,277.654,-0.0520465,313.083,1.05214,260.66,1.46072,244.943,1.01282,164.961,-0.0254528,186.384,3
0.0421776,190.771,0.135991,192.531,0.0100521,137.648,-0.0926472,120.2,3.4733,513.919,3.04119,530.701,0.81224,373.819,-1.84979,349.344,4.3271,462.83,3.82657,476.598,1.09727,351.733,-2.26297,333.187,2.70588,271.001,2.40756,278.795,0.701411,208.508,-1.4138,198.027,3
0.00224522,156.428,0.113082,163.082,-0.070989,97.4475,-0.0397087,96.1924,2.49649,452.45,2.81604,461.008,1.28216,281.691,-0.871886,274.855,3.33665,412.215,3.64246,415.555,1.77221,273.266,-1.10844,269.184,2.12291,241.909,2.30735,243.297,1.13416,163.052,-0.699431,161.102,3
-0.253302,175.265,0.144571,190.914,-0.230795,134.982,0.0738136,117.636,2.01418,530.1,4.65883,554.481,4.07083,383.936,1.40378,355.906,3.0462,485.889,6.1135,498.928,5.50136,361.502,1.72055,344.447,1.97574,285.22,3.88273,291.9,3.50159,214.321,1.07657,205.277,3
-0.0644806,182.872,0.117451,198.407,-0.21666,149.158,0.0252025,120.122,1.72978,544.689,3.83544,577.643,3.18658,424.253,1.22588,378.678,2.36032,500.442,5.08976,521.919,4.72394,398.172,1.72742,369.35,1.50072,294.138,3.24145,305.748,3.06694,235.775,1.11617,220.469,3
-0.311359,230.272,0.168647,192.129,-0.0596392,141.249,0.0695883,140.761,2.36009,597.136,4.49801,554.457,3.77601,376.612,0.879855,413.691,3.29173,535.213,5.72857,505.929,4.79419,357.057,1.03712,392.913,2.09596,312.999,3.61247,297.062,3.01194,212.07,0.644102,233.233,3
-0.0623977,209.918,0.152442,182.208,-0.0809824,127.11,-0.00742897,132.408,2.71088,570.702,3.88805,518.95,2.59655,347.225,-0.0201703,386.462,3.50065,504.2,4.97531,469.687,3.50839,327.778,0.0250761,368.159,2.20576,293.623,3.14253,275.275,2.23513,194.49,0.0238607,218.632,3
-0.485814,145.717,0.0200877,107.76,-0.00356723,68.3454,-0.00810963,81.2199,2.1168,410.673,2.07421,355.88,0.254406,237.046,-1.66162,290.542,3.59424,388.25,2.90784,349.052,0.390172,249.699,-2.34084,297.348,2.37355,229.227,1.87252,207.949,0.255965,151.576,-1.50819,178.982,5
-0.254729,174.109,0.0229606,118.979,-0.0758535,93.9585,-0.00107486,114.052,1.52411,489.818,1.86075,398.445,0.611349,310.957,-0.87228,396.338,2.65268,468.319,2.6124,397.179,0.924465,320.383,-1.27816,399.764,1.76315,277.599,1.68327,237.797,0.600124,193.432,-0.830697,239.893,5
-0.506347,146.303,0.0965248,118.98,-0.0608083,92.4544,-0.0536289,101.178,4.10439,422.695,4.04345,388.787,0.936623,310.343,-2.58156,341.161,6.19413,404.967,5.4399,383.211,1.35146,318.706,-3.49888,342.437,4.02042,240.221,3.47385,228.761,0.871085,192.146,-2.23768,205.355,5
-0.485809,201.493,0.0889651,138.922,-0.0803718,114.234,-0.0179273,138.909,3.85567,565.398,4.42085,471.059,1.45247,376.943,-2.14479,463.696,6.26953,535.672,6.09105,465.66,2.1167,381.571,-3.04093,459.065,4.12569,316.852,3.91087,278.142,1.37148,229.396,-1.96279,274.287,5
-0.0105232,163.855,0.059891,121.08,0.0209996,89.9291,0.000386753,101.15,1.18049,453.914,1.58108,397.968,0.921526,300.881,-0.263875,348.342,1.71228,427.172,2.06484,387.847,1.17687,307.526,-0.400185,350.997,1.10762,252.311,1.31082,231.02,0.741662,185.311,-0.262024,210.566,5
-0.227788,179.484,0.141708,123.71,-0.0567157,113.085,-0.031066,151.992,3.6499,547.358,4.39733,416.555,2.07494,383.783,-1.24304,505.828,5.18909,518.115,5.78894,419.096,2.89424,391.054,-1.64553,492.595,3.33225,306.339,3.6799,251.357,1.85726,235.339,-1.046,292.912,5
-0.170536,145.389,0.070509,129.918,-0.0200378,93.3438,-0.0370574,111.909,2.58829,447.53,2.55078,414.173,0.62817,323.815,-1.59486,369.321,3.87177,436.704,3.42125,407.345,0.877208,334.75,-2.16482,370.819,2.51229,260.151,2.18388,243.264,0.563197,202.261,-1.38507,222.415,5
-0.357518,170.347,0.146151,132.52,-0.110339,107.682,0.0602685,125.098,2.7662,510.961,4.98724,446.868,3.61813,360.743,0.384976,420.125,4.3519,481.857,6.62987,437.581,4.87633,365.937,0.318381,414.354,2.84534,284.597,4.22383,260.796,3.10672,220.083,0.177092,247.327,5
-0.123728,166.99,0.0417072,145.498,-0.0606463,99.9841,-0.0285393,103.36,1.72021,499.973,1.72986,477.605,0.412437,339.538,-1.03865,357.891,2.5916,481.648,2.35069,464.908,0.657953,348.711,-1.39272,367.814,1.68455,285.964,1.50496,276.778,0.432769,210.27,-0.888797,221.791,5
-0.18312,156.737,0.104864,144.977,-0.237257,95.1245,0.0151812,97.1219,2.18538,467.925,3.93757,459.466,2.7878,316.55,0.447933,326.531,3.25477,444.953,5.28403,436.047,4.08317,318.478,0.591883,329.794,2.10962,263.407,3.37336,258.073,2.64143,191.205,0.377009,198.221,5
-0.270918,181.551,0.119097,143.155,-0.0769155,98.1422,-0.053199,110.745,3.87382,528.731,4.08643,476.844,1.34347,338.556,-2.00982,383.64,5.6536,509.309,5.44105,470.476,1.91623,350.315,-2.68982,395.644,3.65123,302.412,3.4676,280.908,1.23465,211.645,-1.71546,238.684,5
-0.400306,146.244,0.167756,132.105,-0.167924,163.36,0.00829642,140.028,4.28446,433.695,6.47056,450.998,3.87192,498.767,-0.449483,465.901,6.50319,443.743,8.73417,456.189,5.61009,500.608,-0.666887,485.648,4.23407,267.704,5.58413,274.01,3.62784,300.331,-0.433798,294.063,0
-0.195313,147.458,0.14034,130.414,-0.179383,152.892,-0.0269684,151.99,3.69624,455.568,4.96048,436.932,2.58124,489.478,-0.858565,497.361,5.40188,467.54,6.64595,445.16,3.8255,497.083,-1.12795,515.078,3.4922,282.067,4.24189,267.899,2.48168,298.966,-0.716361,311.406,0
-0.335103,193.305,0.106845,152.748,-0.101864,164.297,-0.0406087,170.74,3.39644,570.192,3.96834,521.638,1.62464,525.276,-1.3306,557.085,4.89031,579.73,5.30482,533.5,2.48135,539.023,-1.71156,580.962,3.1471,349.0,3.38351,321.266,1.61904,324.997,-1.08136,351.866,0
-0.278944,131.406,0.156852,130.675,-0.152607,166.765,-0.0200283,154.58,4.08455,418.322,5.69292,445.324,3.05673,518.63,-0.833613,489.135,6.11483,431.326,7.70387,452.019,4.5563,525.341,-1.12595,505.999,3.97516,260.524,4.929,271.771,2.96229,315.745,-0.719667,305.875,0
-0.381888,134.039,0.0814156,132.537,-0.10724,166.691,-0.033031,145.46,3.59611,415.797,4.02189,453.839,1.24367,519.934,-1.99664,469.805,5.7349,428.112,5.5573,460.704,1.91777,520.635,-2.77973,487.987,3.76569,258.595,3.57053,276.847,1.25321,311.938,-1.7885,295.27,0
-0.184447,125.328,0.141883,120.478,-0.137092,154.424,-0.00321016,138.217,3.20599,396.62,4.80673,409.918,2.9506,480.437,-0.212555,457.066,4.66972,410.973,6.43176,420.051,4.27108,487.208,-0.287622,476.675,3.02027,248.632,4.10477,253.08,2.76182,292.936,-0.183515,288.705,0
-0.376223,145.738,0.0846006,132.839,-0.121157,168.78,0.00214965,155.884,2.97001,450.519,4.06079,451.802,1.9306,526.471,-0.985527,512.023,4.82079,464.817,5.58543,461.036,2.8789,531.126,-1.42911,531.365,3.16913,280.822,3.58465,277.478,1.87105,318.883,-0.925956,321.354,0
-0.312802,151.088,0.128919,127.619,-0.141247,152.683,-0.0811298,148.585,4.7503,463.39,4.91802,433.757,1.48666,480.408,-2.49835,492.952,6.88141,472.59,6.60035,445.485,2.28614,491.383,-3.29066,512.772,4.44282,284.805,4.21392,268.589,1.49215,296.073,-2.09236,310.374,0
0.188348,147.304,0.189836,128.123,-0.169192,169.182,-0.0892805,155.927,4.13627,453.988,4.82383,436.859,2.38136,503.486,-1.06623,503.297,5.28352,463.872,6.27813,447.645,3.51708,508.352,-1.21214,519.321,3.34234,279.715,3.98389,269.755,2.28,305.435,-0.745925,313.775,0
-0.0245638,127.031,0.129939,106.388,-0.0556182,112.907,-0.0212501,104.025,2.88515,376.207,3.83077,353.208,2.16066,358.227,-0.555495,359.135,4.03973,357.909,5.05279,341.484,3.01717,342.995,-0.734087,354.365,2.59582,211.894,3.21447,203.097,1.93708,203.414,-0.467432,211.471,7
-0.144577,132.754,0.176352,127.731,0.0200253,112.751,-0.0906715,115.31,4.13741,410.405,3.95764,396.695,1.47665,375.174,-1.77948,390.409,5.01817,395.604,4.92767,379.81,1.98871,366.678,-2.09015,383.103,3.10792,234.866,3.09135,225.338,1.27077,218.498,-1.29036,228.319,7
-0.165422,135.367,0.0720935,128.784,-0.0653137,113.024,-0.0275463,113.681,2.19133,415.535,2.47058,408.844,0.967959,377.59,-0.951466,383.338,3.16396,402.217,3.28723,393.678,1.41019,370.838,-1.25709,379.876,2.03941,239.262,2.09477,233.896,0.912214,221.281,-0.799404,226.95,7
-0.0346796,128.297,0.0754902,111.083,0.0249818,95.1874,-0.0124948,107.84,1.71949,405.374,2.07696,361.886,1.00676,321.454,-0.62457,369.069,2.51072,392.088,2.74414,352.373,1.31668,321.701,-0.874743,364.683,1.62685,232.813,1.74696,209.838,0.835763,192.801,-0.563916,217.572,7
-0.155861,114.054,0.074415,91.7173,-0.0122781,75.2335,-0.0221542,83.5105,2.07286,341.853,2.31009,300.017,0.92966,255.961,-0.905063,294.211,2.9641,325.762,3.04787,293.577,1.28782,257.841,-1.20367,291.932,1.90678,192.964,1.93879,175.04,0.826652,154.679,-0.766289,174.414,7
-0.225197,144.663,0.131382,124.382,-0.0298156,104.231,-0.0798865,115.064,4.55549,438.154,4.33831,397.288,1.09249,357.825,-2.72271,389.639,6.51827,416.472,5.72527,386.882,1.47837,356.519,-3.62368,386.087,4.1938,246.734,3.64046,230.414,0.940561,213.396,-2.30898,230.604,7
0.0861515,148.846,0.0992327,112.709,-0.0646076,99.5181,0.0451841,107.275,0.80817,434.346,2.48905,366.961,2.51383,328.779,1.24595,382.069,1.16049,413.474,3.26806,360.681,3.406,325.432,1.5891,378.723,0.756708,244.88,2.07869,215.371,2.17455,194.547,1.00247,226.149,7
-0.0660717,142.848,0.0679712,114.444,0.0297975,98.7568,-0.0110998,107.927,1.67204,421.891,2.0469,369.791,1.01683,328.364,-0.565811,374.922,2.42408,404.258,2.69987,360.521,1.34681,324.931,-0.7827,370.578,1.56409,239.908,1.71741,214.847,0.857827,194.21,-0.502342,221.29,7
0.0312677,146.511,0.0780543,121.68,-0.0537228,93.4585,-0.0560239,107.727,2.48522,430.452,2.36949,391.737,0.53827,323.111,-1.51172,369.031,3.61482,416.579,3.18594,379.817,0.801498,325.629,-2.0305,367.945,2.34716,247.686,2.03691,226.014,0.519925,195.465,-1.29842,220.178,7
-0.403679,159.102,0.107319,150.966,-0.00806606,140.533,-0.0586301,133.433,3.89873,472.917,3.74237,478.234,0.953178,459.228,-2.3092,449.574,5.5735,455.583,4.9297,455.674,1.31365,442.613,-3.05147,441.617,3.57709,270.706,3.13279,270.136,0.841679,262.882,-1.93946,263.335,7
-0.154978,120.192,0.0740486,104.203,-0.0329068,87.7604,-0.0290881,94.5255,2.33599,360.233,2.51022,337.265,0.860712,300.825,-1.19584,321.348,3.45514,345.409,3.35703,327.823,1.20747,300.422,-1.62683,318.689,2.24155,205.033,2.14243,195.199,0.775711,179.903,-1.0421,190.416,7
-0.108573,139.749,0.0918862,123.544,-0.100117,98.5821,0.0100287,114.331,1.94768,424.86,3.12243,384.138,2.02447,331.857,-0.00892243,379.843,2.93239,406.131,4.17492,367.462,2.86726,329.983,-0.0621339,373.148,1.90706,240.839,2.66383,218.109,1.84481,197.533,-0.046399,222.469,7
-0.338438,130.896,0.0336467,110.032,-0.0324722,99.6962,0.0217707,99.9906,1.57127,389.313,2.11487,350.867,0.94257,330.658,-0.731192,355.565,2.75823,373.444,2.9084,340.886,1.2503,322.938,-1.13034,353.343,1.82849,221.44,1.86522,203.059,0.79429,192.419,-0.740523,211.166,7
