8.56620178593,9.31649880323,-3.63492586382,0.515509852711,2.46736768331,1.64258507917,-0.377715588506,-1.50453532797,-0.113111829154,-0.927634992109,3.88614922148,-1.09241894085,-0.14841017773,0.141836384322,1.96928911985,0
7.43845168267,-9.05028461204,-3.67361120488,-3.55605443179,-3.78930329453,0.67063344883,1.45887247688,-3.02997623383,3.70175328545,5.98954707971,-3.58937943965,-3.87837077754,2.21703212701,-0.099443136768,-3.72646554858,1
11.4978142888,9.41844377704,-4.12829947839,-1.08922513153,4.90943777567,3.80233129968,-4.1508064443,0.00226419382395,0.785464145781,-2.92350781099,4.30919308104,0.237204203039,1.68023546273,1.77896850653,3.21899321895,0
-3.85730565531,-3.57694988935,1.7696366317,1.98998675756,-1.87179356827,-4.1277061241,-3.84357448822,-1.25709271524,1.87565797554,-3.98631295816,-0.0891505323557,-0.632416608076,-2.03926038477,0.250921975151,0.932393883151,3
11.0340191137,10.0135327721,-2.65912516208,0.316506236371,3.96167796272,2.30769453299,-2.20930243759,-0.711286891701,0.247624279405,-0.137698064202,4.72433043474,-0.743791891487,1.11779013296,0.377545312649,3.09881749594,0
-2.35089805521,-4.08540483458,1.51538539539,-0.0158544857593,-0.843197406274,-4.4104295735,-2.80663862895,-2.0745275827,2.50686403955,-3.66655784629,0.027453319787,-0.184124169723,-0.951589474008,-0.0905244350987,1.02792886918,3
1.7660490186,-2.16336103767,-3.49593675494,3.79203108183,-4.05895369212,3.51921339431,-0.337877148012,1.85144052462,2.07056495101,-1.02235023884,-3.32748008039,2.17071624304,-1.08199369581,0.229529577253,1.54193411536,5
9.97792500451,9.46646557165,-4.55239614547,-1.01692127394,4.83352197103,4.57189561538,-1.04995083988,0.0702289121583,2.82467489697,-0.952011197266,1.82779463479,-0.760898025025,0.257900386153,1.0702153772,3.24436775608,0
2.32989912744,5.19940246352,-2.22802931716,-0.740466429418,-4.64591364572,1.23180906273,-1.22702815905,4.61464927026,2.95151304913,-0.78160935801,-2.87004514541,-1.67378476265,-0.58252152061,0.641778173799,0.931776473427,7
11.0222011533,8.87192256271,-2.94130958389,-0.918908489204,2.4173009233,2.35171531389,-0.823091627597,-1.55622802767,1.3866516689,-2.02742603775,1.32982684531,-0.192493164454,2.27733706233,2.8560287465,3.20852212144,0
-8.94244215387,3.10444087826,2.78174506903,-0.924049343463,0.194720091088,-4.20478442679,-4.80545782496,0.659810792754,3.2407430549,-1.01925954057,-0.449907752932,-0.99529019779,-3.64315950968,0.74200188386,-0.217929685705,8
-3.72840698743,-1.82150222653,2.27997843822,-0.500954940271,0.722158078914,0.939968035644,2.01788632379,1.12910711932,-3.62411656076,-3.43402740561,1.32326451275,-2.0961189148,2.27418758057,-0.0157763166099,-3.26316273639,9
11.8269418022,10.2242950971,-3.69880714059,-0.275372511453,3.08860093176,2.24278219918,-0.95241850072,-0.632412313057,1.97351956752,-2.35625881097,2.92928350547,-0.22116634236,1.1246194956,2.15495709922,3.40011749069,0
-1.1843053259,0.562856042758,-1.66971180474,-0.0113602524885,0.45188104179,1.85010204322,0.959693419831,1.14175705243,-0.506528177371,-1.18511404748,-1.32447936214,-0.0761739931361,-0.0405056002832,-0.00482668227797,2.12603577947,10
-2.43757626639,-2.87950733785,1.87558195214,0.237432903373,0.314489106674,-0.0630838998184,0.28352595345,1.3450023384,-3.53515175655,-3.34544429661,1.43304966201,-2.04896178866,1.20737343922,-0.447463621531,-2.46183458445,9
