18.0257,12.9354,6.8964,10.272,14.0561,14.2819,7.1598,16.3728,15.0215,12.4336,6.4224,3.8914,5.8308,2.183,7.226,2.8094,14.8886,4.2901,14.4932,10.51,13.4839,11.453,9.2762,4.3571,2.4969,3.5141,0.8679,0.6616,2.9842,1.0421,1.3872,16.8878,2.5965,15.6571,6.2991,7.0354,-2.0309,-2.1768,-4.9191,-1.8602,1.0172,-2.6462,-0.2063,2.3226,-1.9421,0.3451,15.5006,-14.2913,13.0606,-9.358,0.7363,10_10
19.0309,12.5952,6.0419,9.2163,13.6874,14.3597,7.3583,17.7103,16.7941,12.6742,5.8879,3.3237,5.021,1.9225,6.9618,2.4149,14.9319,3.7323,15.2488,11.087,14.8093,11.8006,8.8153,3.7294,1.9365,3.0263,0.9023,0.7002,2.9941,1.0049,1.1103,17.7711,2.3056,16.6257,6.0526,6.4159,-3.0087,-2.9853,-5.0859,-1.7929,1.0898,-2.124,-0.2021,2.2939,-1.9892,0.1054,16.6608,-15.4655,14.3201,-10.5731,0.3633,10_11
17.6078,13.2854,7.5251,10.6492,13.7908,14.1438,7.1373,15.8606,13.9671,12.3133,6.956,4.5054,6.099,2.2853,6.9811,2.8365,15.1047,4.8612,14.5735,9.5169,11.8056,10.9346,9.8773,4.9414,3.0788,3.539,0.9697,0.6848,3.2486,1.3696,1.7092,16.4841,2.6898,15.487,6.2671,6.9136,-0.871,-1.0573,-4.9359,-1.8626,0.4602,-2.5693,-0.2849,2.5638,-1.879,0.3396,14.7749,-13.7943,12.7972,-9.2199,0.6465,10_110
18.7024,12.3265,5.9716,9.0567,13.6002,14.8693,7.6707,17.8026,15.9793,11.9935,5.8164,3.4005,5.2423,1.9471,7.231,2.7099,15.1804,3.9414,15.6686,10.8895,14.2254,11.2101,9.0706,3.8754,2.0402,2.9873,0.826,0.7577,3.0556,1.0775,1.2887,17.3524,2.506,16.427,6.3597,6.9403,-3.0153,-2.1395,-5.1952,-1.8352,0.9471,-2.1613,-0.0683,2.2979,-1.9781,0.2112,16.0637,-14.8464,13.921,-10.0673,0.5806,10_111
18.8148,12.2485,5.7479,9.0679,13.9491,15.106,7.584,17.4818,16.5414,12.2626,5.5022,2.9859,4.8546,1.915,7.3733,3.0252,15.5654,4.1238,15.0172,10.8333,15.1968,11.7819,8.7384,3.3756,1.7153,2.7402,0.7975,0.7217,3.0723,0.9988,1.276,17.4559,2.62,16.0047,6.3747,7.1303,-3.4149,-3.0435,-5.3628,-1.6603,1.0249,-1.9427,-0.0758,2.3506,-2.0735,0.2772,16.1799,-14.8359,13.3847,-9.63,0.7556,10_112
17.4825,12.1084,6.4282,9.8006,14.0861,14.9458,7.8655,17.2829,14.0727,11.2873,6.2238,3.7877,5.6619,2.1414,7.5846,2.8674,15.2725,4.8053,15.962,10.3335,12.1841,10.6598,9.3049,4.3764,2.2932,3.3771,1.0094,0.9078,3.7328,1.277,1.4532,16.7163,2.405,16.8857,6.5036,6.9135,-1.5243,-1.3549,-4.9285,-2.0832,1.0839,-2.3677,-0.1016,2.825,-2.4558,0.1762,15.2631,-14.3113,14.4807,-10.3821,0.4099,10_113
17.5485,11.7844,6.0891,9.438,14.5539,15.4959,7.6417,17.4485,14.5215,11.2107,5.8354,3.4107,5.4483,2.1448,8.0483,3.1015,15.6852,4.5378,15.9359,10.12,12.6535,10.4573,8.8534,4.0223,2.0728,3.1915,1.0529,0.9158,3.5726,1.1406,1.338,17.6738,2.5855,17.545,6.1252,6.7997,-2.1962,-1.6039,-4.8311,-1.9495,1.1187,-2.1386,-0.1371,2.6568,-2.432,0.1974,16.3358,-15.0883,14.9595,-11.4198,0.6745,10_114
17.4921,11.5306,5.6488,9.3655,14.3742,15.9287,8.1089,17.5511,14.7945,11.2083,5.6273,3.2008,5.117,2.0625,7.6506,3.051,16.5144,4.2642,15.9256,10.5838,13.393,10.7877,8.57,3.8749,1.9745,3.0834,0.977,0.7956,3.2813,1.0223,1.4428,18.5869,2.3744,16.8597,6.4347,6.5419,-2.6053,-2.2177,-4.6951,-1.9004,1.1089,-2.1064,-0.1814,2.4857,-2.259,0.4205,17.1441,-16.2125,14.4853,-10.425,0.1072,10_115
18.2474,12.5192,6.2964,9.4783,13.8176,14.8551,7.5949,17.191,15.3752,11.9374,6.0126,3.6597,5.3616,2.1432,7.2073,2.8576,15.2753,4.4619,15.051,10.6573,13.5524,11.0401,9.1288,4.0636,2.2443,3.2352,1.0369,0.8636,3.4003,1.2264,1.3888,16.969,2.5502,15.6939,6.5163,7.0903,-2.5123,-1.9113,-5.0652,-1.8193,0.9909,-2.1983,-0.1733,2.5367,-2.1739,0.1624,15.5802,-14.4188,13.1437,-9.1776,0.574,10_116
16.1981,12.4109,7.2009,10.9697,14.9541,15.1934,7.5796,15.4933,12.7061,11.1848,6.8103,4.0667,6.3752,2.8088,8.5062,3.6967,15.2425,5.0374,14.0705,9.4948,11.2729,10.5366,9.2187,4.8648,2.7232,3.8092,1.3179,1.1599,4.5118,1.7314,1.8726,16.3831,2.5719,15.035,6.0886,6.9022,-0.7363,-1.3179,-4.3539,-2.1416,1.086,-2.4913,-0.158,3.3519,-2.7804,0.1412,14.5105,-13.8112,12.4631,-8.9464,0.8136,10_117
