12.4867,12.2397,9.4073,13.2494,15.2651,14.6657,9.3288,13.3573,10.4563,10.1123,7.9871,5.1699,8.7303,6.7504,10.9412,6.3799,11.008,4.2738,10.166,8.0248,9.8011,9.6568,8.431,5.9867,4.1582,6.6682,4.9492,4.2655,8.631,3.4757,2.6536,10.9617,1.9596,9.8581,4.1304,4.413,-0.1443,-1.2258,-2.4443,-1.8285,2.51,-1.719,-0.6837,4.3655,-5.1553,-0.8221,8.3081,-9.0021,7.8985,-5.7277,0.2826,a-0
12.5497,12.2024,9.4059,13.0363,15.1748,14.7002,9.4723,13.4585,10.362,10.1757,8.117,5.0059,8.6777,6.4531,10.6505,6.2013,10.9254,4.6382,10.2947,8.4987,9.9479,9.9649,8.6123,5.9703,3.9092,6.4044,4.6875,4.0701,8.3021,3.5377,2.8258,10.4731,2.1908,9.691,4.5327,4.8803,0.017,-1.3526,-2.642,-2.0611,2.4952,-1.7169,-0.6174,4.232,-4.7644,-0.7119,7.6473,-8.2823,7.5002,-5.1583,0.3476,a-1
13.0643,12.7153,9.7243,13.3556,14.6163,13.8539,9.2661,13.4042,10.5492,10.4455,8.3415,5.3834,8.8104,6.3893,10.288,5.8865,9.9908,4.7706,10.0652,9.0796,10.1724,10.4037,9.2944,6.5346,4.3847,6.4523,4.5297,3.9316,7.4721,3.1223,2.5687,9.032,2.228,8.9833,5.2076,5.6828,0.2313,-1.1093,-2.7598,-2.1499,2.0676,-1.9226,-0.5981,3.5405,-4.3498,-0.5536,6.4633,-6.804,6.7553,-3.7757,0.4752,a-10
13.1233,12.8586,9.7415,13.191,14.5095,13.747,9.4279,13.4011,10.3576,10.4503,8.3913,5.2682,8.8617,6.0516,10.1588,5.7447,10.1386,5.003,10.2209,9.3533,10.1068,10.5242,9.4861,6.5209,4.1576,6.3369,4.3631,3.8115,7.4044,3.1525,2.6334,8.8429,2.3762,8.8541,5.3992,6.0303,0.4174,-1.0381,-2.9652,-2.3633,2.1793,-1.9738,-0.5516,3.5929,-4.2519,-0.5191,6.2095,-6.4667,6.4779,-3.4549,0.6311,a-11
13.4212,12.6593,9.6218,12.8403,14.5031,13.9379,9.5089,13.5075,10.7913,10.553,8.2272,5.3761,8.5213,6.4407,10.1945,6.0132,10.1075,4.769,10.1364,8.8698,9.9855,10.0723,8.8968,6.1005,4.0963,6.1122,4.3941,3.997,7.4565,3.4006,2.9247,9.2947,2.7535,9.144,5.4886,5.8827,0.0868,-1.1755,-2.7963,-2.0042,2.0159,-1.7181,-0.3971,3.4595,-4.0559,-0.4759,6.37,-6.5412,6.3905,-3.6554,0.3941,a-12
12.9449,12.7187,9.8026,13.2083,14.772,13.8359,9.4909,13.2266,10.2751,10.3487,8.3835,5.5396,8.7509,6.4674,10.3038,5.9333,10.1039,4.9127,10.0259,8.9552,9.4383,9.8894,9.0353,6.4045,4.307,6.4803,4.58,4.0754,7.6611,3.4232,2.8331,9.1261,2.6731,8.8463,5.3657,5.8613,0.4511,-0.8541,-2.6308,-2.0975,2.1733,-1.9003,-0.5046,3.5857,-4.2379,-0.5901,6.293,-6.453,6.1732,-3.4806,0.4956,a-13
13.1046,12.858,9.8663,13.3926,14.6962,13.663,9.3692,13.0501,10.5212,10.532,8.4302,5.7831,8.9331,6.6467,10.2972,5.9797,9.8122,4.5585,9.7277,8.7783,9.7013,10.1418,9.328,6.7101,4.6917,6.7805,4.7575,4.1256,7.5362,3.2557,2.6155,8.6879,2.4091,8.4129,5.1179,5.7282,0.4405,-0.8138,-2.6179,-2.0184,2.0888,-2.023,-0.6319,3.4106,-4.2805,-0.6402,6.0724,-6.2788,6.0038,-3.295,0.6103,a-14
13.3458,12.2297,9.2659,12.3834,14.2987,14.4093,9.8483,14.2189,10.651,10.1987,7.9204,4.7015,8.2184,6.1858,10.1815,5.9551,11.0767,5.1337,10.9917,8.7854,10.4026,9.9251,8.3847,5.3776,3.3957,5.4632,4.1494,3.8933,7.8588,3.5341,3.0519,10.4582,2.7008,10.3945,5.4529,5.5571,-0.4775,-1.5404,-3.0071,-1.9819,2.0675,-1.3138,-0.2561,3.9655,-4.3247,-0.4822,7.4063,-7.7574,7.6937,-4.9416,0.1042,a-15
13.6526,12.3233,9.2162,12.3693,14.1039,14.2507,9.7267,14.3574,11.0185,10.3693,7.8523,4.6689,7.983,6.1857,10.1267,5.9418,10.8914,4.9934,11.0549,8.914,10.8126,10.1706,8.5477,5.3605,3.4104,5.2799,3.9234,3.7425,7.6074,3.3601,2.9334,10.4155,2.6313,10.5584,5.6328,5.6136,-0.642,-1.6229,-3.1872,-1.9501,1.8695,-1.3565,-0.1809,3.8649,-4.2473,-0.4267,7.4821,-7.7842,7.9271,-4.9256,-0.0192,a-16
13.6957,12.3012,9.1434,12.3251,14.1446,14.3292,9.7081,14.3526,11.0659,10.4242,7.7923,4.5704,7.9247,6.1989,10.1581,5.9869,11.0013,5.0083,11.0799,8.7891,10.8757,10.2293,8.4505,5.2333,3.3182,5.1945,3.8996,3.733,7.6636,3.4093,2.9751,10.6438,2.6002,10.7075,5.5541,5.5124,-0.6464,-1.7788,-3.2172,-1.9151,1.8763,-1.2949,-0.1666,3.9306,-4.2543,-0.4342,7.6687,-8.0436,8.1073,-5.1534,-0.0417,a-17
13.6835,13.0077,9.7325,12.8957,14.0186,13.5493,9.3972,13.7155,11.0967,10.9126,8.4228,5.5267,8.5888,6.2424,10.0623,5.8284,9.7261,4.5483,9.9674,9.0776,10.471,10.6596,9.5706,6.5229,4.3235,6.1199,4.2208,3.7966,7.0821,3.0803,2.6376,8.5837,2.5619,8.8065,5.6415,5.9216,0.1886,-1.089,-3.0477,-2.1994,1.7964,-1.8991,-0.4242,3.2855,-4.0018,-0.4427,5.9461,-6.0218,6.2446,-3.165,0.2801,a-18
13.8814,12.9785,9.664,12.7573,13.9691,13.5795,9.3353,13.8348,11.2675,10.9892,8.357,5.4878,8.4199,6.2185,9.9524,5.845,9.7749,4.5827,10.0796,9.0255,10.6712,10.6989,9.4718,6.3787,4.2384,5.9419,4.0602,3.7121,6.8442,3.0461,2.6473,8.7634,2.6447,9.0964,5.7825,6.0022,0.0277,-1.2271,-3.0931,-2.1403,1.7035,-1.8817,-0.3481,3.1321,-3.7981,-0.3988,6.1161,-6.1187,6.4517,-3.3139,0.2197,a-19
12.3917,12.2714,9.5387,13.268,15.1595,14.553,9.5048,13.3129,10.2355,10.1288,8.1766,5.2363,8.7689,6.633,10.7579,6.2982,10.7854,4.5445,10.1002,8.3346,9.656,9.7351,8.5611,6.1469,4.2053,6.6733,4.8501,4.2044,8.3633,3.5098,2.7674,10.3877,2.1704,9.5314,4.4232,4.8147,0.0791,-1.174,-2.4142,-1.9416,2.468,-1.8232,-0.6457,4.1589,-4.8535,-0.7424,7.6203,-8.2173,7.361,-5.1082,0.3915,a-2
13.5133,12.9493,9.825,12.9207,14.1052,13.5911,9.4805,13.6148,10.7811,10.7953,8.4592,5.5762,8.6808,6.241,10.0229,5.8401,9.9073,4.7684,9.9551,8.9725,9.9678,10.2987,9.3267,6.414,4.3037,6.1429,4.2071,3.8684,7.0998,3.1645,2.847,8.786,2.8469,8.9231,5.7164,6.0869,0.3309,-0.972,-2.9127,-2.1103,1.8392,-1.9358,-0.3387,3.2314,-3.9353,-0.3175,5.939,-5.9391,6.0762,-3.2067,0.3705,a-20
13.4909,13.0505,9.8974,13.2421,14.5087,13.5177,9.1448,13.148,11.0393,11.0115,8.532,5.8793,8.9945,6.6195,10.2574,5.9655,9.4913,4.1305,9.4478,8.6313,10.3179,10.6607,9.6997,6.8036,4.7668,6.642,4.628,4.0354,7.1754,2.9488,2.4156,8.5502,2.2882,8.3936,5.0613,5.6127,0.3428,-0.961,-2.8961,-2.0368,1.8752,-2.014,-0.5926,3.14,-4.2266,-0.5332,6.1346,-6.262,6.1054,-3.3323,0.5514,a-21
